source_file,row_data
Montreal.csv,source_file,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27
page_0060_tables.csv,,Chambly Canton,,,,,,,,,,,,,,,,,,,1,,,,,
page_0060_tables.csv,Champlain,Cap de la Madeleine,,,,2,,,,,1,,,,,,,,,,,,,,,
page_0060_tables.csv,,Ste-Anne de la Pérade,,,,,,,,,,,,,,,,1,,,,,,,,
page_0060_tables.csv,Chateauguay,Ormstown,,,,,,,,,,,,,,,,1,,,,,,,,
page_0060_tables.csv,Compton,Compton,,,,1,,,,,,,,,,,,,,,,,,,,
page_0060_tables.csv,,Bury,,,,,,,,,,,,,,,,3,,,,,,,,
page_0060_tables.csv,,Eaton,,,,,,,,,,,,,,1,,,,,,,,,,
page_0060_tables.csv,Drummond,Drummondville,,,,,,,,,,,,,,,,,,,,,,3,,
page_0060_tables.csv,,St-Cyrille, village,,,,,,,,,,,,,,,,1,,,,,1,,,
page_0060_tables.csv,,Grantham,,,,,,,,,,,,,,,,,,,,,1,,,
page_0060_tables.csv,Gaspé,Chandler,,,,,,,,,,,,,,,,,,,,,1,,,
page_0060_tables.csv,Hull,Aylmer,,,,2,,,,,1,,,,,,,1,,,,,,,,
page_0060_tables.csv,,Masham Nord,,,,,,,,,,,,,,1,,,,,,,,,,
page_0060_tables.csv,,Low,,,,,,,,,,,,1,,,,,,,,,,,,
page_0060_tables.csv,Huntingdon,Huntingdon,,,,,,,,,,,,,,,,,,,,,,1,,
page_0060_tables.csv,Jacques-Cartier,Verdun,,,,3,,1,,,1,,1,,,10,2,11,,,5,,,11,,
page_0060_tables.csv,,Lachine,,,2,5,,,,,,,11,,,14,3,5,,,,,,2,,
page_0060_tables.csv,,Pointe Claire,,,,,,,,,,,2,,,1,,4,,,,,,3,,
page_0060_tables.csv,,St-Laurent, ville,,,,,,,,,,,,,,,,2,,,,,,5,,
page_0060_tables.csv,,Beaconsfield,,,,,,,,,,,,,,2,,,,,,,,2,,
page_0060_tables.csv,,Ville LaSalle,,,,,,,,,,,,,,,,1,,,,,,,,
page_0060_tables.csv,,Town Mount Royal,,,,,,,,,,,1,,,,,1,,,,,,,,
page_0060_tables.csv,,Dorval,,,,,,,,,,,,,,1,,,,,,,,,,
page_0060_tables.csv,,Notre-Dame de Liesse,,,9,,,,,,,,,,,,,,,,1,,,,,
page_0060_tables.csv,Joliette,Joliette,,,,,,,,,,,,,,,,3,,,,,,,,
page_0060_tables.csv,,St-Félix de Valois,,,,1,,,,,,,,,,,,,,,,,,,,
page_0060_tables.csv,Kamouraska,St-Philippe de Néri,,,,,,,,,,,,,,,,3,,,,,,,,
page_0060_tables.csv,,St-Pacôme,,,,,,,,,,,,,,4,,,,,,,,,,
page_0060_tables.csv,,St-Alexandre,,,,,,,,,,,,,,17,,,,,,,,,,
page_0060_tables.csv,,St-Eleuthère,,,,,,,,,,,,,,,,,,,1,,,,,
page_0060_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,﻿Table: Table_1
page_0061_tables.csv,Comtés Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Hydrophobie (rage) Rabies,Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur.ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubelia),Scarlatine Scarlet fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0061_tables.csv,Lac St-Jean,Normandin,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,Laprairie,Caughnawaga,,,,,,,,,,,,,,4,,,,,,,,,
page_0061_tables.csv,L'Assomption,St-Roch de l'Achigan,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,,St-Lin,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,Laval,Montréal Est,,,,2,,,,,,,,,,3,,,,,,,2,,
page_0061_tables.csv,Lévis,Lévis,,,,,,,,,,,,,,1,,,,,,,,,
page_0061_tables.csv,L'Islet,St-Eugène,,,,,,,,,,,,,,,,1,,,,,,,
page_0061_tables.csv,Matane,St-Ulric,,,,,,,,,,,,,,,,1,,,,,,,
page_0061_tables.csv,,St-Jérôme,,,,,,,,,,,,,,,,2,,,4,,,,
page_0061_tables.csv,,Dalibaire,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,Mégantie,Thetford Mines,,,,2,,,,,,,,,,,,,,,1,,,,
page_0061_tables.csv,,St-Antoine de Pontbriand,,,,1,,,,,,,,,,,,,,,,,1,1,1
page_0061_tables.csv,Montcalm,Kilkenny,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,Montmagny,Montmagny,,,,2,,,,,,,,,,,,,,,,,1,,
page_0061_tables.csv,,St-Thomas,,,,8,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,,Canton Talon, partie sud- est,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,Napierville,St-Rémi,,,,3,,,,,,,,,,,,,,,,,,1,
page_0061_tables.csv,Nicolet,Nicolet,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,Papineau,Masson,,,,,,,,,,,,,,,,,,,,,,3,
page_0061_tables.csv,Portneuf,Grondines, paroisse,,,,,,,,,,,,,,,,1,,,,,1,,
page_0061_tables.csv,Richmond,St-François-Xavier de Brompton Brompton,,,,,,,,,,,,,,2,,1,,,,,,,
page_0061_tables.csv,Rouville,Ste-Angèle de Monnoir St-Césaire,,,,1,,,,,,,,,,,,,,,,,1 1,,
page_0061_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,Table: Table_2
page_0061_tables.csv,,,,,,1,,,,,,,1,,,,,2,,,,,,1,
page_0061_tables.csv,St-Hyacinthe,St-Hyacinthe,,,,,,,,,,,,,,,,,,,2 1,,,4,
page_0061_tables.csv,,St-Damase,,,,,,,,,,,,,,,,,,,,,1,,
page_0061_tables.csv,,St-Barnabé,,,,1,,1,,,,,,,,,,2,,,,,,,
page_0061_tables.csv,St-Maurice,Shawinigan Falls,,,,1,,,,,,,,,,,,2,,,,,1,,
page_0061_tables.csv,Sherbrooke,Sherbrooke,,,,,,,,,,,,,,,,,,,,,,,1
page_0061_tables.csv,,Ascot, township,,,,,,,,,,,,,,,,,,,1,,,3,
page_0061_tables.csv,Témiscamingue,Témiscamingue,,,,,,,,,,,,,,,,,,,1,,,,
page_0061_tables.csv,Témiscouata,St-Benoft Abbé,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,,Rivière-du-Loup,,,,4,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,,Trois-Pistoles,,,,2,,,,,,,,,,,,,,,,,1,,
page_0061_tables.csv,,Rivière Bleue,,,,2,,,,,,,,,,,,,,,,,1,,
page_0061_tables.csv,,Notre-Dame du Lac,,,,,,,,,,,,,,,,,,,,,1,,
page_0061_tables.csv,,St-Cyprien,,,,,,,,,,,,,,,,,,,1,,,,
page_0061_tables.csv,,St-Hubert,,,,,,,,,,,,,,,,,,,1,,,,
page_0061_tables.csv,,St-Ludger,,,,,,,,,,,,,,,,,,,,,,,
page_0061_tables.csv,,St-Epiphane,,,,1,,,,,,,,,,2,,,,,2,,,1,
page_0061_tables.csv,Terrebonne,Ste-Agathe,,,6,,,,,,,,4,,,,,4,,,,,,,
page_0061_tables.csv,,St-Jérôme,,,,,,,,,,,16,,,1,,,,,3,,,7,
page_0061_tables.csv,Westmount,Westmount,,,1,,,,,,,,2,,,17,2,33,,,,,,,
page_0061_tables.csv,,Montreal West,,,,1,,,,,,,1,,,5,,,,,,,,,
page_0061_tables.csv,,Outremont,,,,,,,,,,,,,,,,,,,188,,36,333,3
page_0061_tables.csv,Wolfe,Dudswell,,,,,,,,,,4,2 187,,3,335,119,251,1,,,,,,
page_0061_tables.csv,,Totaux-Totals,,,89,127,,1,13,9,,,,,,,,,,,,,,,
page_0062_tables.csv,﻿Table: Table_1
page_0062_tables.csv,Comtés Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Hydrophobie (rage) Rabies,Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubella),Scarlatine Scarlet fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),X Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0062_tables.csv,,Montréal Québec,,,61,70 7,1,11,4,,4,3,34,,,112,9,84 14,1,,198 4,,13,49,
page_0062_tables.csv,,Trois-Rivières,,,,1,,,,,,,,,,,,I,,,,,3,,
page_0062_tables.csv,Abitibi,Amos,,,,,,,,,,,,,,1,,,,,,,,,
page_0062_tables.csv,Beauce,St-Frédéric,,,,5,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,,Shenly,,,,,,,,,,,,,,,,1,,,,,,,
page_0062_tables.csv,,Ste-Marie,,,,,,,,,,,,,,,,,,,1,,,,
page_0062_tables.csv,,St-Ephrem,,,,,,,,,,,,,,,,,,,2,,,,
page_0062_tables.csv,Berthier,St-Norbert,,,,,,,,,,,,,,,,,,,,,1,,
page_0062_tables.csv,Brome,Brome, township,,,,2,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,,East Bolton,,,,,,,,,,,,,,,,,,,,,3,,
page_0062_tables.csv,Chambly,St-Lambert,,,,,,,,,,,4,,,,,,,,,,,,
page_0062_tables.csv,Champlain,La Tuque,,,,1,,,,,,,,,,4,,,,,,,,,
page_0062_tables.csv,Chicoutimi,Jonquière, ville,,,,,,,,,,,,,,,,,,,,,1,,
page_0062_tables.csv,Compton,Eaton Cookshire,,,,,,,,,,,,,,2,,1 I,,,,,1,,
page_0062_tables.csv,,East Angus,,,,,,,,,,,,,,3,,1,,,,,,,
page_0062_tables.csv,Drummond,Wickham,,,,,,,,,,,,,,,,,,,,,1,,
page_0062_tables.csv,Gatineau,Messines,,,,1,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,Hull,Aylmer,,,,2,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,Huntingdon,Hinchinbrooke,,,,1,,,,,,,,,,1,,,,,,,,,
page_0062_tables.csv,Jacq.-Cartier,Verdun,,,5,,,,,,1,,,,,2,1,1,,,6,,1,8,
page_0062_tables.csv,,Lachine,,,1,3,,,,,,,10,,,1,,2,,,1,,3,2,
page_0062_tables.csv,,Mount Roval,,,,,,,,,,,1,,,,,,,,,,,,
page_0062_tables.csv,,Ville LaSalle,,,,,,,,,,,,,,,,1,,,,,,,
page_0062_tables.csv,,N.-Dame de Liesse Ville St-Laurent,,,42,1,,,,,,,,,,,,,,,1,,],,
page_0062_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,Joliette,Joliette,,,,,1,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,,St-Félix de Valois,,,,,1,,,,,,,,,,,,1,,,,,,
page_0062_tables.csv,Kamouraska,Ste-Anne de la Pocatière,,,,,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,,St-Pascal,,,,,,,,,,,,,,,,,,,,,,1,
page_0062_tables.csv,,St-Philippe de Néri,,,,,,,,,,,,,,,,,6,,,,,,
page_0062_tables.csv,Lac St-Jean,Albanel,,,,,,,,,,,,,,,,,2,,,,,,
page_0062_tables.csv,,Mistassini,,,,,,,,,,,,,,,,,1,,,,,,
page_0062_tables.csv,,Dolbeau,,,,,,,,,,,,,,,,,4,,,,,,
page_0062_tables.csv,,Hébertville,,,,,1,,,,,,,,,,,,6,,,,,,
page_0062_tables.csv,Laprairie,St-Isidore,,,,,1,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,,Caughnawaga,,,,,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,L'Assomption,St-Roch de l'Achigan,,,,,,,,,,,,,,,9,,,,,,,,
page_0062_tables.csv,,L'Assomption,,,,,,,,,,,,,,,,,,,,,8,,
page_0062_tables.csv,,St-Sulpice,,,,,,,,,,,,,,,,,,,,,1,,
page_0062_tables.csv,Laval,Laval des Rapides,,,,,,,,,,,,,,,,,,,1,,,,
page_0062_tables.csv,,Montréal-Est,,,,,,,,,,,,,,,,,,,1,,,,
page_0062_tables.csv,,Montréal-Nord,,,,,,,,,,,,,,,,2,,,,,,,
page_0062_tables.csv,Lévis,Lévis,,,,,,,,,,,,,,,,,,,,,2,,
page_0062_tables.csv,L'Islet,St-Pamphile,,,,,,,,,,,,,,5,,,,,,,,,
page_0062_tables.csv,,St-Roch,,,,,,,,,,,,,,7,,,,,,,2,,
page_0062_tables.csv,,L'Islet,,,,,,,,,,,,,,,,4,,,,,,,
page_0062_tables.csv,,St-Jean Port Joli,,,,,,,,,,,,,,,,1,,,,,,,
page_0062_tables.csv,,Bonsecours,,,,,,,,,,,,,,1,,,,,,,,,
page_0062_tables.csv,Lotbinière,St-Flavien,,,,,,,,,,,,1,,,,,,,,,,,
page_0062_tables.csv,,St-Patrice,,,,,,,,,,,,,,5,,,,,,,,,
page_0062_tables.csv,,St-Narcisse,,,,,,,,,,,,,,,,,,,4,,,,
page_0062_tables.csv,,St-Sylvestre,,,,,,,,,,,,,,,,,,,9,,,,
page_0062_tables.csv,,Issoudun,,,,,,,,,,,,,,,,,,,5,,,,
page_0062_tables.csv,,St-Edouard,,,,2,,,,,,,,,,,,,,,4,,,,
page_0062_tables.csv,Matane,St-Lue,,,,,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,,St-Ulrie, village,,,,,,,,,,,,,,,,,,,,,1,,
page_0062_tables.csv,,St-Jérôme,,,,,,,,,,,,,,,,,,,1,,,,
page_0062_tables.csv,Matapédia,St-Benoft Joseph Labre,,,,1,,,,,,,,,,,,,,,1,,,,
page_0062_tables.csv,Mégantic,Lyster,,,,,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,,Thetford Mines,,,,3,,,,,,,,,,,,,,,,,,2,
page_0062_tables.csv,,Laurierville,,,,,,,,,,,,,,,,,,,,,2,,
page_0062_tables.csv,,Somerset-Nord,,,,,,,,,,,,,,,,,,,,,1,,
page_0062_tables.csv,Missisquoi,Farnham,,,,,,,,,,,,,,,,,,,,,1,,
page_0062_tables.csv,Montcalm,St-Esprit,,,,,,,,,,,,,,,,1,,,,,,,
page_0062_tables.csv,Montmagny,Montmagny,,,,1,,,,,,,,,,,,,,,,,1,,
page_0062_tables.csv,,St-Thomas,,,,,,,,,,,,,,,,1,,,,,,,
page_0062_tables.csv,Papineau,Pointe à Gatineau,,,,1,,,,,,,,,,,,4,,,,,,,
page_0062_tables.csv,Portneuf,Portneuf Station,,,,2,,,,,,,,,,,,,,,,,,,
page_0062_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,﻿Table: Table_1
page_0063_tables.csv,Comtés - Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle,Erysipelas,Grippe épidémique Epidemic influenza,Hydrophobie (rage) Rabies,Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés,Pur.ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubella),Scarlatine Scarlet fever Septicémie puerpérale,Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0063_tables.csv,Richmond,Melbourne,,,,,,,,,,,,,,,,,3,,,,,,,,
page_0063_tables.csv,Rouville,St-Césaire,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0063_tables.csv,,St-Hilaire,,10,,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,,Ange-Gardien,,,,,,,,,,,,22,,,,,,,,,,,,,
page_0063_tables.csv,St-Hyacinthe,St-Hyacinthe,,,,,,,,,,,,,,,,,,,,,,,,2,
page_0063_tables.csv,,St-Denis,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0063_tables.csv,St-Maurice,Shawinigan Falls,,,5,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,Shefford,Waterloo,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0063_tables.csv,,Granby,,,,,,,,,2,,,,,,,,,,,,,,,,
page_0063_tables.csv,Sherbrooke,Sherbrooke,,,1,,,,,,,,,,,,,,4,,,,,,,,
page_0063_tables.csv,,Rock Forest,,,I,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,Stanstead,Stanstead Plain,,,2,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,,Coaticook,,,1,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,Témiscamingue,Ville-Marie,,,,,,,,,,,,,,,,,,,,,,,,1,
page_0063_tables.csv,,St-Bruno de Guigues,,,,,,,,,,,,,,,,,,,,1,,,,,
page_0063_tables.csv,,Témiscamingue,,,,,,,,,,,,,,,,,,,,,,,,1,
page_0063_tables.csv,Témiscouata,Isle Verte,,,3,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,,Rivière du Loup,,3,1,,,,,,,,,,,,,,,,,,,,1,,
page_0063_tables.csv,,St-David d'Estcourt,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0063_tables.csv,,Ste-Françoise,,,,,,,,,,,,,,,1,,,,,,,,1,,
page_0063_tables.csv,,Trois-Pistoles,,,,,,,,,,,,,,,,,1,,,,,,,,
page_0063_tables.csv,Terrebonne,Ste-Agathe, paroisse,,,2,,,,,,,,,,,,,,,,,2,,,,,
page_0063_tables.csv,,Brébeuf,,,3,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,,St-Janvier,,,,,,,,,,,,,,,,,1,,,,,,,,
page_0063_tables.csv,,St-Jérôme,,1,,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,Verchères,Belœil,,,,,,,,,,,,,,,,,,,,,,,5,,
page_0063_tables.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,Westmount,Westmount Outremont,,,,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,,Montreal West,,,3,,,,,,,,,1,,,1 2,,2,,,,,,,1,
page_0063_tables.csv,,,,1,,,,,,,,,,3,,,,,16,,,8,,,2,12,
page_0063_tables.csv,,Totaux-Totals,,124,130,1,11,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,,,,,,,,,4,,7,3,,75,1,,157,10,167 1,,,250,,,61,78,
page_0063_tables.csv,,,,,AOUT,,1930,,,AUGUST,,,,,1930.,,,,,,,,,,,,,
page_0063_tables.csv,,Montréal Québec Trois-Rivières,,70,43 6,1,9,,3,,2,,,5,2,,8,,63,,,147,,,16,24,1*
page_0063_tables.csv,Abitibi,St-Marc de Figuery,,,,,,,,,,,,,,,,,7,,,5,,,,,
page_0063_tables.csv,,Dupuy Amos,,,,,,,,,,,,,,,,,,,,,,,5 1,1,
page_0063_tables.csv,Arthabaska,Princeville,,,,,,,,,,,,,,,,,,,,,,,2,,
page_0063_tables.csv,Beauce,St-Ephrem,,,,,,,,,,,,,,,,,4,,,,,,,,
page_0063_tables.csv,,Sacré-Coeur de Jésus,,,,,,,,,,,,,,,,,,,,2,,,1,,
page_0063_tables.csv,,St-Côme de Kennebec,,,,,,,,,,,,,,,,,,,,,,,,1,
page_0063_tables.csv,,Shenley,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0063_tables.csv,,St-Joseph,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0063_tables.csv,Beauharnois,Beauharnois,,4,,,,,,,,,,,,,,,1,,,,,,,,
page_0063_tables.csv,Lac,St-Louis,,,,,,,,,,,,,,,,,,,,1,,,,,
page_0063_tables.csv,Berthier,St-Gabriel de Brandon,,,,,,,,,,,,,,,,,,,,1,,,,,
page_0063_tables.csv,Bonaventure,St-Godefroi,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0063_tables.csv,Brome,Potton,,,,,,,,,,,,,,,,,,,,,,,1,,
page_0063_tables.csv,,Bromptonville,,,1,,,,,,,,,,,,,,,,,1,,,,,
page_0063_tables.csv,Chambly,St-Lambert,,,,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,Champlain Cap,de la Madeleine St-Stanislas,,,1,,,,,,,,,1,,,,,2,,,,,,,,
page_0063_tables.csv,,Notre-Dame de la Présen- tation d'Almaville,,,,,,,,,,,,,,,,,,,,,,,2,,
page_0063_tables.csv,Chicoutimi,,,,,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,,Chicoutimi,,,,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,,Kénogami,,,,,,,,,,,,,1,,,,1,,,,,,,,
page_0063_tables.csv,Drummond,Kingsey Falls,,,,,,,,,,,1,,,,,,,,,,,,1,,
page_0063_tables.csv,Frontenac,St-Sébastien,,,,,,,,,,,,,,,,,1,,,,,,,,
page_0063_tables.csv,,Ditchfield & Spaulding,,,,,,,,,,,,,,,,,,,,,,,,,
page_0063_tables.csv,Huntingdon,St-Régis, réserve indienne Hinchinbrooke,,,,,,,,,,,,,,,2,,,,,,,,1,,
page_0063_tables.csv,Jacq.-Cartier Verdun,,2,2,,,,,,,,,,,,,2,,,,,,,,1,,
page_0063_tables.csv,,,,,,,,,,,,,,,,,,,1,,,,,,,,
page_0063_tables.csv,,,,,,,,,,,,,,,,,,,,,5,,,,2,,
page_0063_tables.csv,*Cas de,lèpre-Case of leprosy.,,,,,,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,﻿Table: Table_1
page_0064_tables.csv,Comtés Counties,Municipalités Municipalities,Anthrax (charbon) Anthrax,Botulisme Botulism,Coqueluche Whooping-cough,Diphtérie et Croup Diphtheria and Croup,Encéphalite léthargique Lethargic encephalitis,Erysipèle Erysipelas,Grippe épidémique Epidemic influenza,Hydrophobic (rage) Rabies,Méningite cérébro-spinale Cerebro-spinal meningitis,Ophtalmie pur. des n.-nés Pur.ophthalmia neonatorum,Oreillons Mumps,Paralysie infantile Poliomyelitis,Paratyphoïde Paratyphoid,Rougeole Measles,Rubéole German measles (rubella),Scarlatine Scarlet fever,Septicémie puerpérale Puerperal septicemia,Trachôme Trachoma,Tuberculose pulmonaire Pulmonary tuberculosis,Tuberculose (autres formes) Tuberculosis (other forms),Typhoïde Typhoid,Varicelle (picotte volante) Chicken pox (varicella),Variole et varioloïde Small pox
page_0064_tables.csv,,Lachine,,,7,2,,,,,,,5,,,,,2,,,,,2,,
page_0064_tables.csv,,Ville St-Laurent,,,,,,,,,,,,,,,,,,,,,1,,
page_0064_tables.csv,,Pointe Claire,,,,,,,,,,1,1,,,,,,,,,,,,
page_0064_tables.csv,,Notre-Dame de Liesse,,,30,,,,,,,,,,,,,1,,,,,,,
page_0064_tables.csv,Joliette,Joliette,,,,1,,,,,,,,,,,,,,,,,1,,
page_0064_tables.csv,Kamouraska,St-Joseph,,,,,,,,,,,,,,,,,,,,,1,,
page_0064_tables.csv,,Ste-Anne,,,,,,,,,,,,,,,,,,,,,7,,
page_0064_tables.csv,,St-Alexandre,,,,,,,,,,,,,,,,1,,,,,1,,
page_0064_tables.csv,Lac St-Jean,St-Joseph d'Alma,,,,1,,,,,,,,,,,,,,,,,1,,
page_0064_tables.csv,,St-Thomas Didyme,,,,,,,,,,,,,,,,1,,,,,,,
page_0064_tables.csv,,Mistassini,,,,,,,,,,,,,,2,,,,,,,1,,
page_0064_tables.csv,Laprairie,Caughnawaga,,,,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,Laval,Pointe-aux-Trembles,,,,1,,,,,,,,,,,,,,,,,3,,
page_0064_tables.csv,,St-Vincent de Paul,,,,,,,,,,,,,,,,2,,,,,1,,
page_0064_tables.csv,Lévis,Lauzon,,,,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,L'Islet,St-Aubert,,,,4,,,,,,,,,,,,,,,,,4,,
page_0064_tables.csv,,St-Pamphile,,,,,,,,,,,,,,,,2,,,,,,,
page_0064_tables.csv,Lothinière,St-Narcisse,,,,,,,,,,,,,,,,,,,2,,,,
page_0064_tables.csv,,Villeroy,,,,,,,,,,,,,,,,,,,3,,,,
page_0064_tables.csv,,St-Octave de Dosquet,,,,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,Maskinongé,Maskinongé St-Justin,,,,,1,,,,,,,,,,,,,,,,4 1,,
page_0064_tables.csv,Matane,St-Jérôme de Matane St-Ulric de Matane,,,,,,,,,,,,,,,,,,,,,2,,
page_0064_tables.csv,Matapédia,St-Antoine de Padoue de Kempt,,,,,1,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,Table: Table_2
page_0064_tables.csv,Mégantic,Thetford Mines,,,,,,,,,,,,,,,,,,,,,,,3,
page_0064_tables.csv,,Plessisville,,,,2,,,,,,,,,,,,I,,,,,I,,,
page_0064_tables.csv,,Rivière Blanche,,,,1,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,,St-Antoine de Pontbriand,,,,1,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,,Inverness,,,,,,,,,,,,,,,,1,,,,,,,,
page_0064_tables.csv,,Irlande-Sud,,,,,,,,,,,,,,,,2,,,,,,,,
page_0064_tables.csv,Missisquoi,Stanbridge,,,,,,,,,,,,1,,,,,,,,,,,,
page_0064_tables.csv,Montcalm,Rawdon,,,,1,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,Montmagny,Montmagny,,,,3,,,,,,,,,,,,2,,,,,,,,
page_0064_tables.csv,,St-Paul,,,,1,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,,Berthier en Bas,,,,,,,,,,,,,,,,,,,,,2,,,
page_0064_tables.csv,,Canton Talon,,,,,,,,,,,,,,,,1,,,,,,,,
page_0064_tables.csv,,St-François,,,,,,,,,,,,,,,,1,,,,,,,,
page_0064_tables.csv,Montmorency,L'Ange-Gardien,,,,,,,,,,,,,,,,,,,,,2,,,
page_0064_tables.csv,Nicolet,Nicolet,,,,1,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,,St-Léonard d'Aston,,,,,,,,,,,,,,,,,,,,,4,,,
page_0064_tables.csv,,St-Sylvère,,,,,,,,,,,,,,,,,,,1,,,,,
page_0064_tables.csv,,Gentilly,,,5,,,,,,,,,,,,,,,,,,,,,
page_0064_tables.csv,,Ste-Eulalie,,,1,,,,,,,,,,,,,,,,,,,,,
