"'67.62695313","'89.99023438","'85.20507813","'84.86328125","'87.54882813","'89.20898438","'54.00390625","'89.99023438","'83.00781250","'68.50585938","'87.59765625","'80.51757813","'86.81640625","'84.27734375","'83.39843750","'87.06054688","'84.61914063","'88.52539063","'42.96875000","'86.91406250","'79.78515625","'88.96484375","'82.95898438","'84.17968750","'88.18359375","'86.66992188","'87.20703125","'56.93359375","'87.06054688","'27.07519531","'87.45117188","'84.96093750","'84.08203125","'88.52539063","'75.48828125","'88.72070313","'23.18115234","'83.64257813","'81.20117188",
"'69.48242188","'92.43164063","'87.54882813","'87.15820313","'89.94140625","'91.65039063","'55.51757813","'92.43164063","'85.25390625","'70.36132813","'89.99023438","'82.71484375","'89.16015625","'86.62109375","'85.69335938","'89.45312500","'86.91406250","'90.91796875","'44.14062500","'89.30664063","'81.93359375","'91.40625000","'85.20507813","'86.47460938","'90.62500000","'89.01367188","'89.59960938","'58.49609375","'89.45312500","'27.83203125","'89.84375000","'87.30468750","'86.37695313","'90.91796875","'77.58789063","'91.16210938","'23.81591797","'85.93750000","'83.44726563",
"'66.21093750","'88.13476563","'83.44726563","'83.10546875","'85.79101563","'87.35351563","'52.92968750","'88.13476563","'81.29882813","'67.08984375","'85.79101563","'78.85742188","'85.00976563","'82.56835938","'81.68945313","'85.30273438","'82.86132813","'86.71875000","'42.08984375","'85.15625000","'78.12500000","'87.15820313","'81.25000000","'82.42187500","'86.37695313","'84.86328125","'85.40039063","'55.76171875","'85.30273438","'26.51367188","'85.64453125","'83.25195313","'82.37304688","'86.71875000","'73.97460938","'86.91406250","'22.70507813","'81.93359375","'79.54101563",
"'68.99414063","'91.79687500","'86.96289063","'86.57226563","'89.35546875","'91.01562500","'55.12695313","'91.79687500","'84.66796875","'69.87304688","'89.40429688","'82.12890625","'88.57421875","'86.03515625","'85.10742188","'88.86718750","'86.37695313","'90.33203125","'43.84765625","'88.72070313","'81.39648438","'90.77148438","'84.61914063","'85.88867188","'89.99023438","'88.42773438","'89.01367188","'58.10546875","'88.86718750","'27.63671875","'89.20898438","'86.71875000","'85.79101563","'90.33203125","'77.05078125","'90.57617188","'23.65722656","'85.40039063","'82.91015625",
"'69.92187500","'93.01757813","'88.08593750","'87.69531250","'90.52734375","'92.18750000","'55.85937500","'93.01757813","'85.79101563","'70.80078125","'90.57617188","'83.20312500","'89.69726563","'87.15820313","'86.18164063","'89.99023438","'87.45117188","'91.50390625","'44.40917969","'89.84375000","'82.47070313","'91.94335938","'85.74218750","'87.01171875","'91.16210938","'89.59960938","'90.13671875","'58.83789063","'89.99023438","'28.00292969","'90.38085938","'87.84179688","'86.91406250","'91.50390625","'78.02734375","'91.74804688","'23.96240234","'86.47460938","'83.93554688",
"'69.92187500","'93.06640625","'88.13476563","'87.74414063","'90.57617188","'92.23632813","'55.85937500","'93.06640625","'85.83984375","'70.84960938","'90.62500000","'83.25195313","'89.74609375","'87.20703125","'86.23046875","'90.03906250","'87.50000000","'91.55273438","'44.43359375","'89.89257813","'82.51953125","'91.99218750","'85.79101563","'87.06054688","'91.21093750","'89.59960938","'90.18554688","'58.88671875","'90.03906250","'28.00292969","'90.42968750","'87.89062500","'86.96289063","'91.55273438","'78.07617188","'91.79687500","'23.97460938","'86.52343750","'83.98437500",
"'69.67773438","'92.72460938","'87.79296875","'87.45117188","'90.23437500","'91.89453125","'55.66406250","'92.72460938","'85.49804688","'70.55664063","'90.28320313","'82.95898438","'89.45312500","'86.86523438","'85.93750000","'89.74609375","'87.20703125","'91.21093750","'44.28710938","'89.59960938","'82.22656250","'91.69921875","'85.44921875","'86.71875000","'90.86914063","'89.30664063","'89.84375000","'58.64257813","'89.74609375","'27.90527344","'90.08789063","'87.59765625","'86.62109375","'91.21093750","'77.83203125","'91.45507813","'23.88916016","'86.23046875","'83.69140625",
"'67.87109375","'90.28320313","'85.49804688","'85.15625000","'87.89062500","'89.50195313","'54.24804688","'90.28320313","'83.30078125","'68.75000000","'87.93945313","'80.81054688","'87.10937500","'84.61914063","'83.69140625","'87.40234375","'84.91210938","'88.81835938","'43.11523438","'87.25585938","'80.07812500","'89.30664063","'83.25195313","'84.47265625","'88.52539063","'86.96289063","'87.50000000","'57.12890625","'87.40234375","'27.17285156","'87.74414063","'85.30273438","'84.37500000","'88.81835938","'75.78125000","'89.06250000","'23.26660156","'83.98437500","'81.54296875",
"'52.09960938","'69.33593750","'65.67382813","'65.38085938","'67.48046875","'68.75000000","'41.62597656","'69.33593750","'63.96484375","'52.78320313","'67.52929688","'62.01171875","'66.89453125","'64.99023438","'64.25781250","'67.08984375","'65.23437500","'68.21289063","'33.10546875","'66.99218750","'61.47460938","'68.55468750","'63.91601563","'64.84375000","'67.96875000","'66.79687500","'67.18750000","'43.87207031","'67.08984375","'20.87402344","'67.38281250","'65.47851563","'64.79492188","'68.21289063","'58.20312500","'68.40820313","'17.87109375","'64.50195313","'62.59765625",
"'52.88085938","'84.08203125","'74.02343750","'83.49609375","'70.06835938","'89.74609375","'42.23632813","'70.31250000","'64.89257813","'81.88476563","'68.50585938","'62.93945313","'67.82226563","'65.91796875","'89.79492188","'68.06640625","'66.16210938","'69.18945313","'33.59375000","'67.96875000","'62.35351563","'69.53125000","'64.84375000","'88.96484375","'68.94531250","'87.89062500","'68.16406250","'44.50683594","'68.06640625","'21.16699219","'68.35937500","'66.40625000","'65.72265625","'69.18945313","'59.03320313","'69.38476563","'18.12744141","'74.85351563","'63.47656250",
"'39.40429688","'84.08203125","'74.02343750","'83.49609375","'70.06835938","'89.74609375","'31.49414063","'52.44140625","'48.36425781","'81.88476563","'51.07421875","'46.92382813","'50.58593750","'49.14550781","'89.79492188","'50.73242188","'49.31640625","'51.61132813","'25.04882813","'50.68359375","'46.48437500","'51.85546875","'48.33984375","'88.96484375","'51.41601563","'87.89062500","'50.83007813","'33.17871094","'50.73242188","'15.78369141","'50.97656250","'49.53613281","'48.99902344","'51.61132813","'44.01855469","'51.70898438","'13.51318359","'74.85351563","'47.33886719",
