cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,13,(b) Without paralysis,1,-,4,202,374,"1,292",-,-,-,-,,-,-,-,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,1,,-,,-,,13,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_confidences.csv,80.62,88.82,78.81,75.73,81.59,87.55,38.21,87.89,80.13,42.94,80.57,78.86,24.45,82.86,46.58,82.47,46.58,83.59,20.19,84.91,77.39,55.42,86.33,75.05,85.11,46.58,85.84,74.56,84.38,58.50,83.89,84.47,71.39,83.01,67.58,86.77,85.06,83.35,84.52,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,13,(b) Without paralysis,1,3,3,205,375,"1,292",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,1,-,-,,,-,1,-,1,I,I,13,,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_confidences.csv,73.97,83.40,71.48,62.30,74.51,79.15,46.80,82.81,73.93,31.15,77.49,74.07,23.49,77.93,21.02,78.91,19.12,74.66,33.20,79.64,64.36,52.54,77.39,61.38,74.66,43.65,76.66,32.08,71.88,35.23,72.80,75.20,69.97,74.12,43.65,77.15,71.78,73.05,76.56,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,13,(b) Without paralysis,1,1,1,206,376,"1,295",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,13,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_confidences.csv,73.88,86.52,78.71,75.44,81.93,85.60,29.30,83.40,79.54,29.71,81.84,23.65,81.25,78.61,33.69,81.79,51.51,79.64,18.27,82.96,81.20,59.38,85.40,57.52,82.71,45.29,83.79,50.05,80.13,76.86,69.34,81.54,31.81,76.56,73.19,84.96,68.65,72.80,81.84,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,13,(b) Without paralysis,2,-,2,3,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,13,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_confidences.csv,77.49,85.74,79.44,71.78,82.32,84.52,28.20,82.28,77.44,22.05,82.13,51.90,80.37,82.23,40.80,80.03,21.24,81.64,21.81,82.13,81.10,57.71,83.98,50.73,83.74,44.43,83.54,30.49,80.66,79.05,74.80,82.13,76.95,80.47,39.43,82.86,71.39,78.71,81.10,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,13,(b) Without paralysis,1,2,.,4,2,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,1,-,-,],-,13,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_confidences.csv,84.42,91.21,83.20,85.64,89.11,90.33,85.35,89.75,84.08,37.45,85.94,77.59,82.52,85.94,28.86,84.23,21.08,85.21,20.08,84.42,85.55,25.73,87.55,41.19,85.21,32.79,88.28,46.83,79.20,76.12,76.22,85.89,29.88,86.82,77.39,87.70,82.81,80.32,84.42,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,13,(b) Without paralysis,-,1,1,4,2,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,13,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_confidences.csv,67.14,82.81,75.29,74.51,78.22,82.23,74.71,46.83,78.17,43.04,77.93,66.60,80.08,75.68,60.74,74.22,31.52,79.25,43.04,79.59,29.74,79.54,43.29,49.46,77.29,34.42,75.93,43.04,74.80,70.02,68.80,79.64,71.83,77.54,43.04,73.68,50.68,78.17,71.09,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,13,(b) Without paralysis,2,-,1,6,3,3,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,1,-,-,13,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_confidences.csv,83.74,89.89,84.77,80.42,86.82,88.72,49.78,88.13,82.13,71.29,86.18,37.94,86.08,84.03,30.15,85.30,23.83,85.21,46.26,85.25,79.00,24.60,86.72,22.05,83.40,46.26,81.20,46.26,80.66,72.90,77.73,83.15,71.97,77.00,46.26,83.50,46.90,82.71,83.25,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,13,(b) Without paralysis,-,2,7,6,4,4,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,I,-,-,-,-,-,-,-,1,,13,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_confidences.csv,82.67,89.36,83.89,79.93,86.13,88.87,31.59,88.92,85.64,70.75,84.96,82.47,23.84,83.11,19.49,83.89,20.23,86.38,20.28,85.99,79.69,75.24,86.52,57.23,84.28,20.07,83.50,35.16,83.25,74.90,26.05,85.99,51.12,82.08,46.02,84.23,83.11,80.32,83.54,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_tables.csv,13,(b) Without paralysis,1,-,1,7,5,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_confidences.csv,80.52,88.33,78.81,73.97,81.20,85.55,42.63,86.67,75.59,28.22,79.83,68.60,81.64,74.61,37.30,78.52,23.93,76.32,19.91,80.76,64.06,54.15,82.47,48.80,78.81,46.44,72.75,71.68,80.47,70.51,73.29,85.89,79.30,74.90,62.35,86.43,83.69,83.35,84.18,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_tables.csv,13,(b) Without paralysis,-,1,-,7,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_confidences.csv,59.52,67.68,63.82,53.66,65.04,67.29,63.53,66.89,60.99,35.28,65.23,55.76,64.31,64.70,28.93,63.23,19.32,63.67,14.12,65.43,61.04,34.72,66.21,58.40,64.55,35.28,64.55,23.24,63.92,55.91,60.69,63.92,27.10,57.18,56.69,63.72,62.65,60.16,61.57,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_tables.csv,13,(b) Without paralysis,1,-,1,9,9,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,I,-,-,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_confidences.csv,77.00,86.91,78.96,76.71,83.35,85.11,19.43,83.69,75.05,47.78,77.54,72.36,36.60,76.76,32.91,69.43,45.46,80.42,27.42,80.52,73.93,52.34,83.15,32.42,80.47,45.46,72.90,27.39,79.35,48.29,72.17,82.32,78.37,75.83,33.69,84.57,81.93,79.64,79.74,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,13,(b) Without paralysis,2,1,-,11,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_confidences.csv,78.08,86.72,79.15,70.46,81.64,84.62,45.48,85.60,75.49,33.18,82.67,72.90,78.96,78.91,21.52,78.91,25.49,78.17,21.74,81.25,74.56,43.70,83.59,59.81,71.34,45.48,82.37,69.48,82.76,73.14,72.66,83.84,55.96,81.64,44.60,82.57,81.10,75.10,81.01,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_tables.csv,13,(b) Without paralysis,1,2,-,12,13,12,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_confidences.csv,81.59,89.70,82.81,80.08,86.38,88.67,70.31,88.04,79.49,35.79,80.96,76.32,76.90,80.42,37.28,83.11,18.88,82.28,18.63,83.79,80.71,81.30,86.23,20.80,86.23,46.29,84.33,35.47,82.57,65.43,77.29,84.96,76.46,82.47,46.29,84.67,80.66,80.76,84.38,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_tables.csv,13,(b) Without paralysis,-,1,1,12,19,19,-,-,-,-,-,-,-,-,-,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_confidences.csv,81.59,88.43,84.13,80.66,86.23,85.99,56.98,86.87,81.93,51.03,81.45,83.15,39.55,82.71,38.09,82.91,45.39,84.72,28.39,83.40,79.15,45.48,82.96,41.75,83.06,21.12,84.62,65.97,80.81,59.77,81.40,76.66,62.06,79.69,62.60,83.98,80.27,78.81,81.40,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,13,(b) Without paralysis,1,-,1,13,21,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,1,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_confidences.csv,73.58,88.09,77.59,64.94,84.38,86.96,74.85,83.79,82.62,45.65,81.30,54.88,86.04,80.27,34.13,80.91,36.06,84.23,21.06,84.86,33.69,55.47,85.11,45.65,82.32,25.78,78.32,24.21,77.93,68.99,68.80,83.69,77.64,82.76,45.65,84.28,80.91,83.30,81.84,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_tables.csv,13,(b) Without paralysis,1,1,2,14,25,24,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,I,-,-,-,-,-,1,-,1,-,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_confidences.csv,82.08,89.60,86.38,80.32,87.40,87.99,70.36,89.40,85.01,46.80,84.42,78.12,85.01,82.86,22.34,83.25,67.33,83.40,19.48,82.96,78.08,79.44,87.89,72.90,80.96,25.76,84.03,54.25,85.11,78.22,51.56,86.47,81.01,84.77,19.07,87.35,85.40,84.47,84.03,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,13,(b) Without paralysis,1,1,-,15,25,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,1,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_confidences.csv,79.15,90.97,85.79,85.45,87.94,28.03,79.49,90.28,86.67,81.69,87.16,83.40,83.69,87.70,60.40,85.35,46.68,84.77,66.06,87.50,63.43,81.05,88.48,79.25,85.55,46.68,88.09,46.68,83.45,77.83,45.14,82.86,60.06,84.47,26.88,88.62,71.04,82.71,81.49,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_tables.csv,13,(b) Without paralysis,-,1,2,15,26,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_confidences.csv,66.31,86.23,77.73,78.56,80.81,82.91,21.52,83.50,73.14,29.54,78.12,69.68,65.82,77.29,29.59,74.07,26.00,70.31,22.20,75.68,52.98,61.13,79.25,45.63,68.70,45.63,76.42,55.71,69.48,67.92,70.07,77.78,69.43,70.80,36.74,80.32,73.10,75.39,77.78,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,13,(b) Without paralysis,-,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_confidences.csv,71.78,88.43,63.82,77.78,84.91,85.79,83.11,87.99,81.98,34.96,83.25,80.96,79.64,83.98,77.83,80.66,45.41,80.96,54.79,83.84,60.74,58.25,83.01,77.15,78.86,65.97,83.64,78.52,74.12,83.54,40.65,82.62,45.41,81.84,32.35,82.81,79.00,70.31,78.66,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,13,(b) Without paralysis,2,,1,17,27,27,I,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,I,-,-,-,per,1,and,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_confidences.csv,83.74,90.38,85.01,81.98,87.26,89.60,69.04,89.21,82.28,47.97,84.72,83.59,75.78,86.04,41.72,84.81,24.10,83.74,65.72,88.13,83.15,52.00,86.77,66.89,84.18,46.51,86.87,70.75,83.45,74.07,81.74,80.47,75.73,83.15,37.26,84.23,85.79,82.47,82.81,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,13,(b) Without paralysis,-,1,2,16,29,29,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,I,-,-,-,-,-,-,-,1,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_confidences.csv,69.34,82.76,73.97,71.88,76.46,79.25,31.67,79.74,75.29,41.41,74.12,60.94,66.31,70.90,21.72,73.34,24.82,69.43,20.87,72.75,67.43,41.50,75.83,42.68,66.94,43.36,68.21,49.66,70.51,63.33,73.14,73.97,65.19,71.58,61.67,74.80,72.85,74.07,76.22,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,13,(b) Without paralysis,1,-,3,17,32,32,-,-,-,-,1,,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,I,1,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_confidences.csv,68.31,74.37,70.07,68.12,71.58,73.10,64.79,74.41,67.19,27.66,71.00,63.72,71.09,67.43,39.31,69.68,40.89,71.92,38.55,71.48,65.58,55.71,71.92,62.01,70.02,22.62,69.78,23.79,70.61,63.23,62.79,71.04,68.99,71.24,38.55,72.12,71.09,68.65,70.02,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,13,(b) Without paralysis,-,1,4,17,34,34,-,-,-,-,-,-,-,(6),-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_confidences.csv,82.42,90.28,79.93,75.15,83.50,86.62,51.95,86.87,81.25,31.15,78.61,78.03,75.93,81.98,26.42,80.22,46.61,82.18,46.61,80.96,54.79,51.61,82.76,35.18,78.71,46.61,78.27,68.12,79.35,29.35,54.98,84.96,80.91,79.10,62.50,84.62,84.62,85.21,84.33,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,13,(b) Without paralysis,4,-,6,21,36,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,3,-,-,-,-,-,-,-,-,-,2,-,1,13,FILLER,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_confidences.csv,73.05,88.57,82.23,52.83,86.67,87.55,25.51,87.16,81.74,73.58,84.96,76.95,76.22,87.26,34.18,85.21,20.91,80.47,19.64,85.01,78.76,80.27,84.96,46.34,79.74,46.44,77.73,73.19,83.20,66.06,42.36,84.33,68.65,81.45,46.44,84.38,79.93,78.12,79.79,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,13,(b) Without paralysis,-,4,8,21,41,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,5,-,-,-,-,-,-,-,-,-,-,2,1,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_confidences.csv,82.03,88.28,81.05,80.81,83.59,86.87,61.04,84.86,79.93,45.97,83.11,81.93,45.87,82.28,20.57,84.62,20.59,85.06,45.97,85.11,76.61,79.39,85.79,44.80,82.76,34.20,32.37,26.68,82.62,77.59,35.40,55.27,80.52,53.61,52.20,86.08,82.23,82.81,85.16,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,13,(b) Without paralysis,-,-,13,21,49,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,1,-,-,,-,,,,,2,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_confidences.csv,69.24,81.40,74.37,71.83,75.83,77.49,34.89,79.44,73.97,52.00,78.27,72.22,65.23,77.00,39.26,77.44,42.04,75.00,20.19,77.49,72.36,69.29,77.78,59.42,77.73,42.04,77.20,62.16,78.08,63.87,56.15,76.37,56.05,72.90,25.85,77.29,72.85,71.68,38.99,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,(b) Without paralysis,316,566,135,"47,840","16,975","8,697",1,-,-,...,A.P,...,9,12,4,,9.9,...,55,70,4,118,208,20,3,2,-,...,....,5,14,19,23,116,255,21,14,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_confidences.csv,68.95,82.76,76.17,77.34,79.10,80.91,32.67,77.15,74.37,19.71,74.17,43.99,76.81,75.15,50.68,76.86,68.95,78.17,24.74,77.05,72.07,65.09,78.42,21.86,74.41,34.01,77.54,42.43,76.51,69.19,74.12,76.17,67.58,75.20,42.43,77.98,71.39,75.05,77.88,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,13,(b) Without paralysis,231,316,75,"48,071","17,048","8,753",1,1,-,...,...,1.9,6,9,3,....,...,....,91,55,4,52,118,19,-,3,-,1,:,5,-,14,12,80,116,13,14,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_confidences.csv,79.30,90.04,83.89,75.34,85.45,88.72,67.53,90.23,71.92,66.75,84.47,80.27,73.49,82.32,19.53,85.50,22.50,80.96,47.56,84.03,76.71,57.76,87.99,63.23,84.72,47.56,83.01,39.82,83.20,76.42,77.64,81.79,79.93,79.98,37.77,88.33,85.35,81.45,85.25,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,13,(b) Without paralysis,4,2,58,28,79,115,-,-,1,-,-,-,-,-,,,-,1,-,-,1,1,2,29,-,-,2,(6),-,-,-,-,2,3,I,8,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_confidences.csv,64.16,88.57,83.35,84.33,84.96,88.67,32.50,86.23,77.44,46.83,85.21,72.66,83.94,77.64,77.39,86.04,56.01,84.13,20.39,84.81,53.81,77.44,75.54,26.73,83.35,34.20,76.71,45.63,82.81,71.68,77.44,87.21,72.85,86.87,29.22,84.18,74.95,81.74,83.01,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,13,(b) Without paralysis,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_confidences.csv,76.66,87.60,82.62,60.40,81.88,86.91,38.57,86.52,80.66,32.47,81.54,72.07,74.90,83.64,68.95,81.93,30.20,81.01,62.01,82.28,69.78,52.39,81.45,30.79,77.00,45.36,82.47,39.53,77.29,73.29,75.20,77.59,47.31,80.96,23.03,83.50,83.01,79.69,81.01,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,13,(b) Without paralysis,3,4,73,31,100,157,-,-,1,-,-,-,-,-,-,-,-,-,-,-,3,-,1,37,-,-,1,-,(6),2,2,-,2,1,3,4,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_confidences.csv,69.58,88.53,82.13,78.96,86.18,86.28,32.98,86.08,77.59,46.80,81.54,70.65,26.64,77.10,18.98,81.05,32.71,78.66,27.25,82.57,74.12,49.07,84.42,60.60,78.47,46.44,78.86,60.50,83.84,39.94,75.34,83.54,79.93,82.71,60.89,86.62,81.88,79.30,82.32,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,13,(b) Without paralysis,5,3,105,36,122,230,-,-,-,1,-,-,-,-,-,-,-,2,-,-,-,-,-,48,-,-,6,2,-,3,2,2,2,-,1,3,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_confidences.csv,51.37,82.08,69.29,83.98,86.08,85.45,80.32,80.52,38.13,85.25,35.06,84.57,22.75,83.45,21.55,84.96,28.32,83.40,42.07,84.47,77.78,32.64,85.60,45.34,86.23,30.76,84.42,47.02,83.64,45.34,79.49,23.73,85.30,25.27,83.35,83.11,77.64,75.24,,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,ut paralysis,15,6,121,52,143,341,-,-,-,-,1,-,-,-,-,-,-,3,2,-,1,2,1,48,-,-,6,-,2,5,5,2,7,6,-,8,13,FILLER,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_confidences.csv,73.24,84.13,81.84,79.20,83.25,83.64,33.03,84.42,76.46,39.92,81.10,69.38,32.28,79.15,48.24,73.78,38.13,76.61,67.14,77.98,51.81,67.53,80.42,72.71,76.56,44.12,79.88,75.00,74.85,26.17,77.54,82.03,22.20,80.81,68.16,83.30,79.35,77.59,78.76,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,13,(b) Without paralysis,12,15,124,66,163,472,-,-,1,-,-,-,-,-,-,-,-,7,1,2,-,-,2,31,-,-,5,-,-,4,2,5.,4,9,6,6,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_confidences.csv,71.39,80.91,73.54,70.12,78.08,78.17,73.83,79.93,73.83,59.77,77.64,73.54,68.95,77.98,31.37,77.25,41.87,77.34,30.00,77.34,62.70,74.22,79.10,48.54,75.93,41.87,77.83,72.46,77.59,64.50,74.66,77.10,60.99,74.95,30.10,77.29,75.83,75.54,74.80,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,13,(b) Without paralysis,3,16,96,73,195,596,-,-,-,-,-,-,-,-,-,2,-,6,-,1,4,-,4,23,-,-,3,-,-,4,1,2,1,-,9,8,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_confidences.csv,75.88,86.13,81.59,71.58,83.35,83.59,39.65,84.77,78.91,54.10,77.64,67.87,79.88,79.98,19.20,79.69,44.31,80.18,19.64,81.98,74.37,65.38,81.98,38.38,72.27,44.31,77.29,46.48,79.15,71.63,77.29,81.30,76.37,78.86,39.75,81.35,81.54,79.44,78.66,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,13,(b) Without paralysis,15,7,101,91,227,695,-,-,-,-,-,-,-,-,-,1,2,4,-,-,4,2,4,38,-,-,1,(6),-,4.,6,1,3,6,-,5,13,FILLER,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_confidences.csv,74.90,85.11,78.42,76.61,81.15,82.71,53.71,83.45,74.56,54.10,80.03,75.24,64.16,82.32,57.71,78.12,41.36,75.98,39.65,81.10,68.95,70.95,82.42,28.39,76.51,44.31,78.76,35.94,78.91,56.88,70.65,75.29,27.54,73.88,37.52,80.86,76.12,76.22,77.78,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,13,(b) Without paralysis,10,18,100,104,254,796,-,-,1,-,-,-,-,-,-,2,1,4,1,-,2,2,5,33,1,-,2,-,-,2,3,6,2,1,6,8,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_confidences.csv,79.30,86.28,79.88,77.44,82.67,85.60,33.45,84.96,79.30,33.45,79.49,79.49,77.59,80.81,28.86,80.03,18.58,76.32,21.11,81.79,56.93,72.22,82.52,36.62,67.82,44.75,82.42,27.69,78.27,71.04,79.54,81.20,80.18,80.57,53.32,82.37,80.42,78.08,79.69,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,13,(b) Without paralysis,19,14,102,127,275,896,-,-,-,-,-,-,-,-,-,1,2,1,4,1,6,6,6,29,-,1,1,3,-,4,2,3,1,3,1,6,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_confidences.csv,81.49,90.92,81.40,82.91,83.54,87.50,84.23,88.53,81.30,32.20,81.79,80.18,80.42,84.08,42.92,81.98,26.07,84.62,28.42,85.60,33.28,78.91,85.35,82.03,83.40,46.85,83.69,79.83,79.44,86.08,28.88,86.08,46.85,85.60,32.50,86.33,81.01,83.15,83.15,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,13,(b) Without paralysis,16,22,85,146,297,998,-,-,-,-,-,-,1,-,-,1,1,4,5,4,1,3,9,17,-,-,4,-,3,2,1,2,2,5,3,7,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_confidences.csv,77.39,88.48,82.08,84.42,84.33,85.60,23.19,87.01,80.27,55.62,83.50,75.88,53.86,83.64,71.19,82.08,45.80,79.20,47.85,83.69,37.30,73.29,84.96,60.69,80.86,45.80,83.50,79.59,85.84,79.15,46.34,85.99,82.81,83.64,58.59,87.35,83.15,81.40,81.35,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,13,(b) Without paralysis,6,17,61,153,316,"1,083",-,-,-,-,-,-,-,1,-,1,1,4,-,5,1,1,4,23,-,-,1,-,-,2,3,1,1,1,5,6,13,FILLER,FILLER,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_confidences.csv,79.54,90.04,84.62,83.50,87.94,89.06,64.55,89.60,82.67,71.00,85.25,75.24,80.91,84.67,77.34,82.91,24.80,82.28,36.06,86.08,71.92,79.15,85.06,44.26,81.25,46.73,84.72,76.51,84.42,75.98,31.40,86.96,80.86,81.25,21.85,87.55,80.13,82.42,83.25,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,13,(b) Without paralysis,1,-,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,13,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_confidences.csv,75.20,89.31,83.89,82.76,85.64,88.13,51.22,87.26,82.18,55.81,80.08,79.30,79.74,82.91,77.25,86.04,19.40,85.21,75.63,84.38,73.93,74.07,83.59,81.64,84.08,45.95,85.35,28.83,84.96,80.37,44.51,86.96,28.20,85.30,45.95,86.52,85.35,81.25,81.79,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,13,(b) Without paralysis,8,6,37,161,327,"1,144",-,-,-,-,-,-,-,-,-,3,1,3,1,-,2,2,1,8,-,-,1,(6),-,6,1,3,-,1,1,5,13,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_confidences.csv,70.02,88.28,78.61,81.88,82.03,85.30,23.60,87.06,78.81,26.27,75.83,74.66,45.31,79.93,31.23,79.00,45.41,78.66,29.37,80.37,28.34,70.46,80.81,33.89,72.90,45.41,78.08,36.74,80.66,67.48,72.56,78.81,65.33,77.39,45.24,82.57,79.49,79.15,80.42,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,13,(b) Without paralysis,2,10,32,165,336,"1,178",-,-,-,-,-,-,-,-,-,1,4,2,-,1,1,-,3,10,-,-,1,1,-,1,-,1,4,-,1,4,13,FILLER,,,,,,
