cdi_ca_1956_wk_prov_dbs_Part50_confidences.csv,75.44,87.06,76.42,80.13,83.15,84.72,53.56,84.57,80.03,36.25,79.79,76.42,25.85,79.93,44.70,77.64,20.68,76.66,44.70,79.00,61.18,44.87,81.10,37.60,80.37,44.70,79.64,33.40,80.47,72.71,75.39,76.95,36.77,75.73,54.49,80.13,48.97,73.14,78.56,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,6,Encephalitis, infectious,1,-,,46,32,41,-,-,-,,,,-,,,-,-,-,,,,,,,-,-,-,-,,-,-,-,=,1,-,-,6,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_confidences.csv,79.54,87.70,77.73,74.76,80.52,86.43,37.72,86.72,79.05,42.38,79.49,77.83,24.13,81.74,45.97,81.40,45.97,82.52,19.92,83.84,76.37,54.69,85.21,74.07,83.98,45.97,84.72,73.58,83.30,57.71,82.76,83.35,70.46,81.93,66.70,85.60,83.94,82.23,83.40,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,6,Encephalitis, infectious,-,1,,46,35,41,-,-,-,...,.,...,-,-,-,-,-,-,,...,9.R,...,,...,-,-,-,-,-,-,-,-,-,-,1,-,6,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_confidences.csv,77.05,86.87,74.51,64.94,77.64,82.47,48.78,86.28,77.00,32.45,80.76,77.20,24.48,81.20,21.90,82.23,19.92,77.78,34.59,82.96,67.09,54.79,80.62,63.96,77.78,45.48,79.88,33.42,74.90,36.72,75.88,78.37,72.90,77.25,45.48,80.37,74.80,76.12,79.79,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,6,Encephalitis, infectious,-,-,-,46,35,42,-,-,-,,,,-,-,-,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_confidences.csv,69.14,39.55,73.73,70.65,76.76,80.13,27.44,78.12,74.51,27.83,76.61,22.13,76.07,73.63,31.57,76.56,48.24,74.61,17.11,77.69,76.03,55.62,79.98,53.86,77.44,42.41,78.42,46.88,75.05,71.97,64.94,76.37,29.79,71.68,68.55,79.54,64.26,68.16,76.61,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,6,Encephalitis, infectious,-,1,-,2,1,3,-,-,-,..,...,...,-,-,-,-,-,-,R.t,,...,...,A.A.,....,-,-,-,-,-,-,-,1,-,-,-,-,6,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_confidences.csv,81.05,89.65,83.06,75.05,86.08,88.38,29.49,86.04,81.01,23.05,85.89,54.25,84.03,85.99,42.65,83.64,22.20,85.40,22.81,85.89,84.81,60.35,87.84,53.03,87.55,46.46,87.35,31.88,84.33,82.67,78.22,85.89,80.42,84.18,41.21,86.67,74.66,82.32,84.81,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,6,Encephalitis, infectious,1,-,-,3,2,3,-,-,-,...,...,...,-,-,-,-,-,-,...,R.9.,...,1,,.R,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_confidences.csv,84.13,90.97,82.91,85.40,88.87,90.04,85.11,89.50,83.84,37.33,85.64,77.34,82.28,85.64,28.76,83.98,21.02,84.91,20.01,84.13,85.30,25.63,87.26,41.04,84.91,32.69,88.04,46.68,78.96,75.88,75.98,85.60,29.79,86.52,77.15,87.45,82.57,80.08,84.13,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,6,Encephalitis, infectious,-,1,1,3,4,4,-,-,-,...,A.P,...,-,-,-,-,-,-,...,...,..,:,1,:,-,-,-,-,-,1,-,-,-,-,-,-,6,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_confidences.csv,61.62,76.03,69.14,68.46,71.83,75.49,68.60,42.99,71.78,39.53,71.58,61.13,73.54,69.53,55.76,68.16,28.96,72.75,39.53,73.05,27.32,73.05,39.75,45.43,71.00,31.62,69.73,39.53,68.70,64.31,63.18,73.14,65.97,71.24,39.53,67.68,46.56,71.78,65.28,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,6,Encephalitis, infectious,-,-,-,3,4,4,-,-,-,...,R.P.,P...,-,-,-,-,-,-,...,....,...,...,:,....,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_confidences.csv,75.10,80.66,76.03,72.17,77.88,79.59,44.65,79.05,73.68,63.96,77.29,34.06,77.20,75.39,27.05,76.51,21.37,76.46,41.50,76.46,70.90,22.07,77.78,19.78,74.80,41.50,72.85,41.50,72.36,65.43,69.78,74.61,64.55,69.04,41.50,74.90,42.07,74.22,74.71,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,6,Encephalitis, infectious,-,-,-,3,4,4,-,-,-,,A.A,A.P,-,-,-,-,-,-,,1.2,9.9,...,,,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_confidences.csv,81.64,42.92,82.86,78.96,85.06,87.74,31.20,87.84,84.62,69.87,83.89,81.45,23.55,82.08,19.25,82.86,19.98,85.30,20.03,84.91,78.71,74.32,85.45,56.49,83.25,19.82,82.47,34.74,82.23,74.02,25.73,84.91,50.54,81.05,45.46,83.20,82.08,79.35,82.52,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_tables.csv,6,Encephalitis, infectious,-,-,-,3,4,4,-,-,-,,: .,:,-,-,-,-,-,-,,,,,..,:.,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_confidences.csv,78.76,86.38,77.05,72.31,79.44,83.64,41.67,84.77,73.93,27.61,78.08,67.09,79.83,72.95,36.47,76.76,23.39,74.66,19.47,79.00,62.65,52.93,80.66,47.71,77.05,45.41,71.14,70.12,78.71,68.95,71.68,83.98,77.54,73.24,60.99,84.52,81.88,81.49,82.32,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_tables.csv,6,Encephalitis, infectious,1,-,-,4,4,4,-,-,-,...,A.A.,P...,-,-,-,-,-,-,.A,,P.A.,A.A.,,a.a.,-,-,-,-,-,I,-,1,-,1,1,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_confidences.csv,68.02,56.20,73.00,61.38,74.37,76.90,72.61,76.46,69.73,40.33,74.56,63.72,73.54,73.97,33.08,72.31,22.09,72.80,16.15,74.80,69.78,39.70,75.68,66.75,73.83,40.33,73.83,26.56,73.05,63.92,69.34,73.05,30.98,65.38,64.79,72.80,71.63,68.75,70.36,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_tables.csv,6,Encephalitis, infectious,-,1,-,4,5,6,-,-,-,....,R.R.,,-,-,-,-,-,-,..A,R.P.,..A,R.P.,...,R.P.,-,-,-,-,-,-,-,-,-,-,1,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_confidences.csv,74.56,84.18,76.42,74.27,80.71,82.42,18.82,81.01,72.66,46.26,75.10,70.07,35.45,74.32,31.88,67.24,44.02,77.88,26.54,77.98,71.58,50.68,80.52,31.40,77.93,44.02,70.61,26.51,76.81,46.78,69.87,79.69,75.88,73.44,32.62,81.88,79.35,77.10,77.20,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,6,Encephalitis, infectious,-,-,1,4,6,6,-,-,-,...,R.A,...,-,-,-,-,-,-,P.S,R.P.,...,R.P.,...,...,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_confidences.csv,48.54,82.62,75.39,67.14,77.78,80.62,43.33,81.54,71.92,31.62,78.76,69.43,75.24,75.15,20.51,75.15,24.29,74.46,20.72,77.39,71.04,41.65,79.64,56.98,67.97,43.33,78.52,66.21,78.86,69.68,69.24,79.88,53.32,77.78,42.48,78.66,77.29,71.58,77.20,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_tables.csv,6,Encephalitis, infectious,2,-,-,6,6,7,-,-,-,,,,-,-,-,-,-,-,,,....,,...,A.9.,-,-,-,-,-,-,-,-,-,2,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_confidences.csv,78.12,85.84,79.30,76.66,82.71,84.91,67.29,84.28,76.07,34.28,77.49,73.05,73.58,77.00,35.67,79.54,18.08,78.76,17.83,80.22,77.29,77.78,82.57,19.92,82.57,44.31,80.71,33.94,79.05,62.60,73.97,81.30,73.24,78.91,44.31,81.05,77.20,77.34,80.76,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_tables.csv,6,Encephalitis, infectious,-,2,1,6,7,7,-,-,-,,...,...,-,-,-,-,-,-,...,...,9.8,,....,...,-,-,-,-,-,-,-,-,-,-,2,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_confidences.csv,82.28,89.16,84.86,81.35,86.96,86.72,57.47,87.60,82.67,51.46,82.18,83.89,39.89,83.40,38.43,83.64,45.78,85.45,28.64,84.13,79.83,45.87,83.69,42.11,83.79,21.30,85.35,66.50,81.49,60.25,82.08,77.34,62.60,80.37,63.13,84.72,80.96,79.49,82.08,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,6,Encephalitis, infectious,-,-,-,6,7,8,-,-,-,,,A.O.,-,-,-,-,-,-,,R.P.,,,....,R.A.,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_confidences.csv,71.78,85.94,75.68,63.38,82.32,84.86,73.00,81.69,80.57,44.53,79.30,53.52,83.94,78.27,33.30,78.91,35.18,82.13,20.53,82.76,32.86,54.10,83.01,44.53,80.27,25.15,76.42,23.61,76.03,67.33,67.09,81.64,75.73,80.71,44.53,82.18,78.91,81.25,79.83,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_tables.csv,6,Encephalitis, infectious,-,1,-,6,7,a,-,-,-,,,*..,-,-,-,-,-,-,A.S.,,,,..A,,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_confidences.csv,80.18,87.50,84.38,78.42,85.35,85.94,68.75,87.30,83.01,45.70,82.42,76.27,83.01,80.91,21.81,81.30,65.72,81.45,19.02,81.01,76.22,77.59,85.84,71.19,79.05,25.15,82.08,52.98,83.11,76.42,50.34,84.42,79.10,82.81,18.63,85.30,83.40,82.47,82.08,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,6,Encephalitis, infectious,-,-,-,TB 6,7,10,-,-,-,...,...,..,-,-,-,-,-,-,..,....,...,...,...,....,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_confidences.csv,77.83,89.45,84.42,84.08,86.52,87.40,78.22,88.82,85.25,80.37,85.74,82.03,82.32,86.28,59.42,83.94,45.92,83.35,64.99,86.08,62.40,79.74,87.06,77.93,84.18,45.92,86.62,45.92,82.13,76.56,44.41,81.54,59.13,83.11,26.44,87.16,69.92,81.35,80.18,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_tables.csv,6,Encephalitis, infectious,-,-,1,6,8,10,-,-,-,,,,-,-,-,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_confidences.csv,58.20,75.68,68.26,68.99,71.00,72.80,18.90,73.34,64.21,25.93,68.60,61.18,57.76,67.87,25.98,65.04,22.83,61.72,19.49,66.46,46.51,53.66,69.58,40.06,60.35,40.06,67.09,48.90,60.99,59.62,61.52,68.31,60.94,62.16,32.25,70.56,64.16,66.21,68.31,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,6,Encephalitis, infectious,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,,A.P,...,,,,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_confidences.csv,71.24,87.74,63.33,77.20,84.28,85.16,82.47,87.30,81.40,34.69,82.62,80.37,79.05,83.35,77.25,80.08,45.07,80.37,54.35,83.20,60.30,57.81,82.37,76.56,78.27,65.48,83.01,77.88,73.54,82.91,40.33,81.98,45.07,81.20,32.10,82.18,78.37,69.78,78.08,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,6,Encephalitis, infectious,-,-,-,6,8,11,-,-,-,...,A.°,P.M,-,-,-,-,-,-,...,...,...,:,...,....,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_confidences.csv,84.47,91.16,85.74,82.67,87.99,90.38,69.63,89.94,82.96,48.36,85.40,84.33,76.42,86.77,42.07,85.50,24.29,84.47,66.26,88.92,83.84,52.44,87.50,67.48,84.86,46.90,87.60,71.34,84.13,74.71,82.42,81.15,76.37,83.84,37.57,84.96,86.52,83.15,83.50,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,6,Encephalitis, infectious,-,-,1,6,9,13,-,-,-,...,A.P.,P..9,-,-,-,-,-,-,,,...,....,...,1,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_confidences.csv,41.48,82.03,73.29,71.19,75.78,78.56,31.40,79.00,74.61,41.04,73.49,60.40,65.72,70.26,21.52,72.66,24.58,68.80,20.69,72.07,66.80,41.11,75.15,42.29,66.36,42.97,67.58,49.22,69.87,62.79,72.46,73.29,64.60,70.90,61.13,74.17,72.22,73.39,75.54,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,6,Encephalitis, infectious,1,1,1,7,10,13,-,-,-,,,,-,-,-,-,-,I,,,A.P.,1,A.P.,,-,-,-,-,-,-,-,I,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_confidences.csv,58.59,88.96,83.84,81.49,85.64,87.45,77.49,89.06,80.37,33.11,84.96,76.22,85.01,80.66,47.02,83.35,48.90,86.08,46.12,85.55,78.47,66.65,86.08,74.17,83.79,27.08,83.45,28.47,84.47,75.68,75.15,84.96,82.57,85.21,46.12,86.28,85.06,82.08,83.79,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,6,Encephalitis, infectious,i,1,1,8,11,15,-,-,-,...,R.P.,...,$,-,-,-,-,-,,..,:,1,1,....,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_confidences.csv,80.52,88.23,78.08,73.39,81.59,84.62,50.73,84.86,79.39,30.44,76.81,76.22,74.17,80.08,25.81,78.37,45.53,80.32,45.53,79.10,53.52,50.44,80.86,34.38,76.90,45.53,76.46,66.55,77.49,28.69,53.71,83.01,79.05,77.29,61.04,82.67,82.67,83.25,82.37,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,6,Encephalitis, infectious,-,1,-,8,11,16,-,-,-,,,.0,-,-,-,-,-,-,,A..,,,1,....,-,,,-,-,-,-,-,-,I,-,1,,6,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_confidences.csv,71.53,86.72,80.47,51.71,84.81,85.74,24.98,85.30,80.03,72.07,83.20,75.34,74.61,85.40,33.45,83.40,20.47,78.81,19.23,83.25,77.10,78.56,83.20,45.36,78.03,45.46,76.07,71.63,81.45,64.70,41.46,82.57,67.19,79.74,45.46,82.62,78.27,76.51,78.08,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,6,Encephalitis, infectious,1,-,-,9,11,16,-,-,-,,,,-,-,-,-,-,-,....,...,,,,,-,-,-,1,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_confidences.csv,82.47,88.72,81.49,81.25,84.03,87.35,61.33,85.30,80.32,46.22,83.54,82.37,46.12,82.71,20.68,85.06,20.70,85.55,46.22,85.60,77.05,79.79,86.23,45.04,83.20,34.40,84.67,26.83,83.06,77.98,35.60,86.77,80.91,85.79,52.49,86.52,82.67,83.25,85.60,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,6,Encephalitis, infectious,1,1,1,10,11,16,-,-,-,...,...,...,-,-,-,-,-,-,....,9.8,...,..A,P...,..A,-,-,-,1,1,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_confidences.csv,34.81,64.89,78.17,75.49,79.69,81.49,36.67,83.50,77.78,54.69,82.28,75.93,68.55,80.91,41.26,81.40,44.19,78.86,21.22,81.49,76.03,72.85,81.79,62.45,81.69,44.19,81.15,65.33,82.08,67.14,59.03,80.27,58.89,76.66,27.17,81.25,76.56,75.34,77.00,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,6,Encephalitis, infectious,139,134,45,"8,042","36,096","8,855",...,...,...,90,97,...,43,35,25,-,-,-,-,-,-,1,1,-,-,1,6,-,-,-,,,:,5,-,4,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_confidences.csv,73.97,55.71,81.74,83.01,84.86,86.82,35.06,82.81,79.83,21.15,79.59,47.22,82.37,80.66,54.39,82.47,73.97,83.84,26.54,82.67,77.34,69.87,84.13,23.45,79.88,36.47,83.20,45.53,82.13,74.27,79.54,81.74,72.51,80.71,45.53,83.69,76.61,80.52,83.59,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,6,Encephalitis, infectious,148,140,18,"8,191","36,110","8,900",....,...,...,126,90,...,22,44,16,-,-,-,-,-,-,-,1,-,-,-,2,-,-,-,:.,:,..,-,5,-,7,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_confidences.csv,68.55,77.83,72.51,65.14,73.88,76.71,58.40,78.03,62.21,57.71,73.05,69.38,63.53,71.19,16.88,73.93,19.46,69.97,41.11,72.61,66.31,49.95,76.07,54.64,73.24,41.11,71.73,34.42,71.92,66.06,67.14,70.70,69.09,69.14,32.64,76.37,73.78,70.41,73.73,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,6,Encephalitis, infectious,-,-,1,10,14,18,-,-,-,,,,-,-,-,,-,-,,,,,,,-,-,-,-,-,-,-,,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_confidences.csv,61.43,84.77,79.79,80.71,81.35,84.86,31.10,82.57,74.12,44.82,81.54,69.58,80.37,74.32,74.07,82.32,53.61,80.57,19.51,81.20,51.51,74.12,72.31,25.59,79.79,32.74,73.44,43.68,79.30,68.65,74.17,83.50,69.73,83.15,27.98,80.57,71.73,78.22,79.44,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,6,Encephalitis, infectious,-,-,-,-,-,1,-,-,-,,A.P.,.A,-,-,-,-,-,-,A.P.,,A...,.A,A.O.,,-,-,-,-,-,-,-,-,-,-,li,1,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_confidences.csv,71.58,81.84,77.20,56.40,76.51,81.20,36.06,80.81,75.39,30.35,76.22,67.33,69.97,78.12,64.40,76.56,28.20,75.68,57.96,76.86,65.19,48.97,76.12,28.76,71.92,42.38,77.05,36.94,72.22,68.51,70.21,72.51,44.21,75.68,21.52,78.03,77.59,74.46,75.68,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,6,Encephalitis, infectious,1,-,-,11,14,19,-,-,-,...,...,....,-,-,-,-,-,-,..,:.,..,1,..,:,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_confidences.csv,69.58,88.57,82.18,79.00,86.18,86.33,33.01,86.13,77.64,46.83,81.59,70.70,26.66,77.15,18.98,81.05,32.74,78.71,27.27,82.62,74.17,49.10,84.47,60.60,78.52,46.46,78.91,60.55,83.89,39.97,75.34,83.59,79.98,82.76,60.94,86.67,81.93,79.35,82.32,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,6,Encephalitis, infectious,1,1,-,12,14,19,-,-,-,A.P.,...,R.A,-,-,-,-,-,-,R.9,9.8,P...,1,1,9.8,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_confidences.csv,87.01,81.01,68.41,82.91,84.96,84.33,79.30,79.49,37.65,84.18,34.62,83.45,22.46,82.37,21.26,83.89,27.95,82.32,41.53,83.40,76.81,32.20,84.47,44.75,85.11,30.37,83.35,46.41,82.57,44.75,78.47,23.43,84.23,24.93,82.28,82.03,76.61,74.32,,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,is, infectious,3,1,1,15,14,20,-,-,-,...,A.9.,P.A,-,-,-,-,-,-,...,,R.O.,2,1,...,1,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_confidences.csv,52.34,86.62,84.28,81.49,85.69,86.08,33.98,86.91,78.71,41.09,83.50,71.39,33.20,81.45,49.66,75.98,39.26,78.86,69.09,80.27,53.32,69.53,82.81,74.85,78.81,45.41,82.23,77.20,77.05,26.93,79.83,84.42,22.86,83.20,70.17,85.74,81.69,79.88,81.05,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,6,Encephalitis, infectious,3,3,1,18,15,20,-,-,-,R.9.,...,A..,-,-,-,-,-,-,,,,3,2,,-,1,-,-,-,1,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_confidences.csv,72.71,82.37,74.90,71.39,79.44,79.59,75.20,81.40,75.15,60.84,79.05,74.85,70.17,79.39,31.96,78.61,42.63,78.76,30.57,78.76,63.82,75.54,80.57,49.41,77.29,42.63,79.20,73.78,79.00,65.67,76.03,78.52,62.11,76.32,30.64,78.66,77.20,76.90,76.17,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,6,Encephalitis, infectious,2,3,1,20,16,21,-,-,-,..A,,..A,-,-,-,-,-,-,2,9.9,R.O.,...,3,...,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_confidences.csv,79.59,90.38,85.55,75.10,87.45,87.70,41.60,88.92,82.81,56.74,81.45,71.24,83.79,83.89,20.14,83.59,46.48,84.13,20.61,85.99,77.98,68.60,86.04,40.26,75.83,46.48,81.05,48.75,83.01,75.15,81.05,85.30,80.13,82.71,41.70,85.35,85.55,83.35,82.52,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,6,Encephalitis, infectious,2,2,2,17,18,23,-,-,-,a.e,A.A,a.e,-,-,-,-,-,-,.A,2,...,a.e.,.A,R.O.,-,-,-,2,-,1,-,-,-,-,-,-,6,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_confidences.csv,39.50,86.33,79.54,77.69,82.28,83.94,54.49,84.62,75.63,54.88,81.15,76.32,65.09,83.50,58.54,79.25,41.97,77.10,40.23,82.28,69.92,71.97,83.59,28.78,77.59,44.95,79.88,36.45,80.08,57.67,71.68,76.37,27.93,74.90,38.06,82.03,77.20,77.29,78.91,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,6,Encephalitis, infectious,2,2,.2,24,21,24,-,-,-,,,,-,-,-,-,-,-,,,.A,A..,...,A.O.,-,-,-,1,2,-,-,-,-,1,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_confidences.csv,80.62,87.70,81.20,78.71,84.03,87.01,34.01,86.33,80.62,34.01,80.81,80.81,78.86,82.13,29.35,81.35,18.87,77.54,21.45,83.15,57.86,73.39,83.84,37.23,68.95,45.48,83.79,28.15,79.54,72.22,80.86,82.52,81.49,81.88,54.20,83.74,81.74,79.39,80.96,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,6,Encephalitis, infectious,2,2,2,26,22,26,-,-,-,,R.A,P..,-,-,-,-,-,-,...,...,...,1,9.8,....,1,-,-,-,1,1,-,-,-,-,1,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_confidences.csv,75.39,84.08,75.29,76.66,77.29,80.91,77.93,81.88,75.20,29.79,75.68,74.12,74.41,77.78,39.70,75.83,24.12,78.27,26.27,79.20,30.79,73.00,78.91,75.88,77.15,43.33,77.39,73.83,73.49,79.64,26.71,79.64,43.33,79.20,30.08,79.83,74.95,76.90,76.95,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,6,Encephalitis, infectious,3,2,2,29,24,29,-,-,-,,...,...,-,-,-,-,-,-,...,R.O.,9.8,2,1,...,1,1,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_confidences.csv,78.08,89.26,82.81,85.21,85.06,86.38,23.40,87.79,81.01,56.10,84.28,76.61,54.35,84.38,71.88,82.81,46.22,79.93,48.29,84.42,37.65,73.97,85.69,61.23,81.59,46.22,84.28,80.27,86.62,79.88,46.75,86.77,83.59,84.38,59.13,88.13,83.89,82.13,82.08,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,6,Encephalitis, infectious,7,3,1,36,25,31,-,-,-,..,...,..,-,-,-,-,-,-,:,:.,..,3,2,..,4,1,-,-,-,-,-,-,-,-,-,-,6,FILLER,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_confidences.csv,78.66,89.06,83.69,82.57,86.96,88.09,63.87,88.62,81.79,70.21,84.33,74.41,80.03,83.74,76.51,81.98,24.52,81.40,35.64,85.11,71.14,78.27,84.13,43.77,80.37,46.22,83.79,75.68,83.50,75.15,31.05,86.04,79.98,80.32,21.61,86.57,79.25,81.49,82.32,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,6,Encephalitis, infectious,1,-,1,1,-,1,-,-,-,,,a.e,-,-,-,-,-,-,,...,...,1,9.9,....,-,-,-,-,-,-,-,-,-,-,-,-,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_confidences.csv,71.68,85.11,79.98,78.86,81.64,83.98,48.80,83.20,78.32,53.22,76.37,75.59,76.03,79.05,73.63,81.98,18.49,81.20,72.12,80.42,70.46,70.61,79.69,77.78,80.18,43.80,81.35,27.49,80.96,76.61,42.43,82.91,26.88,81.30,43.80,82.47,81.35,77.44,77.98,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,6,Encephalitis, infectious,1,7,-,37,25,32,=,-,-,,,,-,-,-,-,-,-,..,,,1,3,,I,4,I,-,-,-,I,-,:,,,,6,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_confidences.csv,70.85,89.36,79.54,82.86,83.01,86.33,23.88,88.09,79.74,26.59,76.71,75.54,45.85,80.91,31.59,79.93,45.95,79.59,29.74,81.30,28.66,71.29,81.74,34.28,73.78,45.95,79.00,37.18,81.64,68.31,73.39,79.74,66.11,78.32,45.78,83.54,80.42,80.08,81.35,,,,,,,,
