padded_cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,15,Scarlet fever, etc.⁵,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,15,Scarlet fever, etc.5,117,112,110,"8,405","6,025","9,139",3,1,1,25,10,2,12,22,6,21,1,1,16,17,14,29,20,12,1,1,14,1,24,2,3,7,8,6,9,14,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,15,Scarlet fever,238,172,420,410,332,685,6,21,3,8(5),5(s),4 (5),2,-,-,...,1,3,48,40,83,138,78,97,5,2,15,1,,21,10,18,80,18,7,72,15,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,15,Scarlet fever, etc.⁵,90,117,104,"8,495","6,101","9,199",-,3,2,20,25,4,14,12,12,-,21,-,12,16,15,23,29,18,-,1,6,11,1,12,2,3,6,8,6,13,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,15,Scarlet fever, etc.⁵,79,90,87,"8,574","6,182","9,264",1,-,5,14,20,4,12,14,14,-,-,1,6,12,13,25,23,16,1,-,6,5,11,4,8,2,6,7,8,4,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,er, etc.⁵,71,90,59,"8,659","6,243","9,306",-,1,1,12,14,3,26,23,8,-,-,1,6,6,16,16,25,9,2,1,3,-,5,7,3,8,6,6,7,8,15,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,15,Scarlet fever, etc.⁵,58,71,83,"8,717","6,308","9,345",-,-,2,15,12,1,14,26,2,-,-,-,8,6,19,17,16,11,-,2,4.,1,-,5,2,3,4.,1,6,16,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,15,Scarlet fever, etc.⁵,77,58,74,"8,794","6,362","9,382",-,-,3,3,15,2,35,14,10,1,-,1,7,8,21,19,17,9.,-,-,3,3,1,8,6,2,5.,3,1,11,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,15,Scarlet fever, etc.⁵,83,77,60,"8,877","6,422","9,419",1,-,-,31,3,2,32,35,8,1,1,-,6,7,20,8,19,11,2,-,5,-,3,6,-,6,8,2,3,6,15,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,15,Scarlet fever, etc.⁵,85,83,87,"8,963","6,504","9,470",-,1,-,24,31,5,7,32,10,-,1,-,11,6,16,28,8,9,-,2,4,5,-,8,7,-,7,3,2,27,15,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,15,Scarlet fever, etc.⁵,75,94,96,"9,047","6,584","9,530",-,-,1,16,24,1,11,16,11,-,-,3,7,11,19,22,28,16,1,-,3,5,5,3,9,7,16,4,3,13,15,,,,
