cdi_ca_1956_wk_prov_dbs_Part51_confidences.csv,75.73,83.50,74.02,71.19,76.71,82.28,35.91,82.57,75.29,40.36,75.68,74.12,22.97,77.83,43.77,77.49,43.77,78.56,18.97,79.83,72.71,52.05,81.15,70.56,79.98,43.77,80.66,70.07,79.30,54.98,78.81,79.39,67.09,78.03,63.53,81.54,79.93,78.32,79.44,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,25,(c) other,21,36,31,"1,899","2,199","2,556",-,1,1,-,-,-,-,2,1,1,-,-,12,20,9,-,10,8,3,2,1,1,I,1,I,I,2,4,1,3,25,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_confidences.csv,75.39,84.96,72.85,63.53,75.93,80.66,47.71,84.42,75.34,31.74,78.96,75.49,23.94,79.39,21.41,80.42,19.48,76.07,33.84,81.15,65.58,53.56,78.86,62.55,76.07,44.48,78.12,32.69,73.24,35.91,74.22,76.61,71.29,75.54,44.48,78.61,73.14,74.46,78.03,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,25,(c) other,21,25,38,"1,924","2,218","2,588",-,-,3,-,-,-,-,-,-,1,1,1,8,12,-,5,4,9,-,3,-,2,1,1,5,-,1,-,4,4,25,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_confidences.csv,73.29,85.84,78.12,74.90,81.35,84.91,29.08,82.76,78.96,29.49,81.20,23.46,80.62,78.03,33.45,81.15,51.12,79.05,18.14,82.32,80.57,58.94,84.77,57.13,82.08,44.95,83.15,49.68,79.54,76.27,68.85,80.96,31.59,75.98,72.66,84.33,68.12,72.27,33.37,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part5_tables.csv,25,(c) other,40,49,58,155,244,250,4,1,1,-,-,I,3,1,4,1,1,3,18,28,16,8,9,10,I,2,3,4,4,3,-,3,1,2,I:,3,25,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_confidences.csv,80.71,89.31,82.76,74.76,85.74,88.04,29.39,85.69,80.71,22.96,85.60,54.05,83.74,85.64,42.48,83.35,22.13,85.06,22.73,85.60,84.47,60.11,87.50,52.83,87.26,46.29,87.01,31.76,84.03,82.37,77.93,85.60,80.13,83.84,41.06,86.33,74.37,81.98,84.47,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part6_tables.csv,25,(c) other,49,40,65,204,294,304,2,4,2,-,I,-,2,3,2,1,1,2,21,18,32,8,8,21,2,I,2,2,4,6,5,I,2,6,2,4,25,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_confidences.csv,84.08,90.87,82.81,85.30,88.77,89.94,85.01,89.40,83.74,37.30,85.55,77.29,82.18,85.55,28.74,83.89,21.00,84.81,20.00,84.08,85.21,25.61,87.16,41.02,84.81,32.64,87.94,46.63,78.86,75.83,75.93,85.50,29.76,86.43,77.05,87.35,82.47,80.03,84.08,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part7_tables.csv,25,"(c) "" other",34,49,65,238,349,360,2,2,4,-,-,-,-,2,3,1,1,1,12,21,22,9,8,13,1,2,2,3,2,4,1,5,3,5,6,9,25,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_confidences.csv,70.41,86.87,78.96,78.17,82.03,86.23,78.32,49.12,81.98,45.14,81.74,69.82,83.98,79.39,63.72,77.83,33.06,83.11,45.14,83.45,31.20,83.40,45.41,51.90,81.05,36.11,79.64,45.14,78.47,73.44,72.17,83.54,75.34,81.35,45.14,77.29,53.17,81.98,74.56,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part8_tables.csv,25,"(c) "" other",27,34,66,269,397,447,1,2,2,-,-,-,1,-,6,-,1,-,13,12,24,6,9,15,4,1,2,1,3,4,1,1,1,-,5,7,25,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_confidences.csv,82.57,88.67,83.59,79.30,85.64,87.50,49.10,86.91,81.01,70.31,84.96,37.43,84.86,82.86,29.74,84.13,23.51,84.03,45.63,84.08,77.93,24.27,85.50,21.74,82.28,45.63,80.08,45.63,79.54,71.92,76.71,82.03,71.00,75.93,45.63,82.32,46.26,81.59,82.13,,,,,,,,
cdi_ca_1956_wk_prov_dbs_Part9_tables.csv,25,(c) other,56,27,64,323,457,513,5,1,3,1,-,-,-,1,2,-,-,2,26,13,27,13,6,20,1,4,2,6,1,2,-,1,4,4,-,8,25,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_confidences.csv,83.94,90.72,85.21,81.20,87.45,90.23,32.08,90.33,86.96,71.83,86.23,83.74,24.21,84.38,19.79,85.21,20.53,87.70,20.59,87.30,80.91,76.37,87.84,58.11,85.55,20.37,84.77,35.72,84.52,76.07,26.44,87.30,51.95,83.35,46.73,85.50,84.38,81.54,84.81,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part10_tables.csv,25,"(c) "" other",31,56,63,354,497,591,-,5,1,-,1,-,4,-,2,-,-,3,15,26,24,3,13,16,-,1,2,3,6,2,2,-,2,4,4,3,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_confidences.csv,82.18,90.14,80.42,75.49,82.86,87.26,43.51,88.43,77.15,28.81,81.49,70.02,83.30,76.12,38.06,80.13,24.41,77.88,20.31,82.42,65.38,55.27,84.18,49.80,80.42,47.39,74.22,73.14,82.13,71.97,74.80,87.65,80.96,76.46,63.62,88.18,85.45,85.06,85.89,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part11_tables.csv,25,(c) other,32,31,58,386,552,633,2,-,1,-,-,-,1,4,3,-,-,3,16,15,35,11,3,16,-,-,2,-,3,2,1,2,2,1,4,2,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_confidences.csv,79.44,90.38,85.25,71.68,86.87,89.84,84.86,89.36,81.45,47.12,87.11,74.46,85.89,86.43,38.65,84.47,25.81,85.06,18.87,87.40,81.49,46.39,88.43,77.98,86.23,47.12,86.23,31.03,85.35,74.66,81.05,85.35,36.18,76.37,75.68,85.06,83.69,80.32,82.23,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part12_tables.csv,25,(c) other,26,32,58,412,597,691,-,2,3,-,-,-,2,1,3,-,-,3,8,16,14,8,11,15,5,-,3,1,-,2,1,1,2,1,1,4,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_confidences.csv,78.71,88.82,80.66,78.42,85.21,86.96,19.86,85.55,76.66,48.83,79.25,73.97,37.40,78.47,33.64,70.95,46.46,82.23,28.03,82.32,75.54,53.52,84.96,33.15,82.28,46.46,74.51,28.00,81.05,49.37,73.78,84.13,80.08,77.49,34.45,86.43,83.74,81.40,81.49,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part13_tables.csv,25,"(c) "" other",40,26,46,452,637,762,-,-,3,-,-,-,2,2,3,1,-,1,20,8,18,6,8,14,2,5,1,1,1,3,2,1,1,6,1,8,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_confidences.csv,80.52,89.40,81.59,72.66,84.18,87.26,46.90,88.28,77.88,34.20,85.25,75.15,81.45,81.35,22.19,81.35,26.29,80.62,22.42,83.79,76.90,45.07,86.18,61.67,73.54,46.90,84.96,71.63,85.30,75.44,74.95,86.47,57.71,84.18,45.97,85.16,83.64,77.44,83.54,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part14_tables.csv,25,(c) other,52,40,47,502,678,946,4,-,3,-,-,-,-,2,1,2,1,1,28,20,20,15,6,12,-,2,1,1,1,4,-,2,1,2,6,3,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_confidences.csv,84.28,92.63,85.50,82.71,89.21,91.60,72.61,90.92,82.08,36.96,83.59,78.81,79.39,83.06,38.50,85.79,19.51,84.96,19.24,86.57,83.40,83.94,89.06,21.48,89.06,47.80,87.06,36.62,85.30,67.53,79.83,87.70,79.00,85.16,47.80,87.45,83.30,83.40,87.11,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part15_tables.csv,25,"(c) "" other",52,52,70,556,712,854,1,4,-,-,-,-,2,-,4,-,2,1,28,28,25,14,15,15,-,-,-,-,1,4,2,-,1,5,2,8,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_confidences.csv,83.30,90.28,85.89,82.37,88.04,87.79,58.20,88.67,83.69,52.10,83.15,84.91,40.38,84.42,38.89,84.67,46.34,86.47,28.98,85.16,80.81,46.44,84.72,42.63,84.81,21.56,86.38,67.33,82.47,60.99,83.11,78.27,63.33,81.35,63.92,85.74,81.93,80.47,83.11,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,25,"(c) "" other",36,52,49,592,751,927,-,1,2,-,-,-,2,2,1,2,-,1,13,28,19,12,14,16,1,-,2,2,-,2,2,2,1,2,5,3,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_confidences.csv,76.03,91.02,80.13,67.09,87.21,89.84,77.34,86.57,85.35,47.17,83.98,56.69,88.92,82.91,35.25,83.59,37.26,87.01,21.75,87.65,34.79,57.32,87.94,47.17,85.01,26.64,80.91,25.00,80.52,71.29,71.09,86.47,80.18,85.50,47.17,87.06,83.59,86.04,84.57,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part17_tables.csv,25,(c) other,52,36,76,644,804,976,-,-,3,-,-,-,-,2,3,3,2,1,27,13,29,9,12,16,2,1,-,1,2,4,3,2,2,7.,2,8,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_confidences.csv,82.03,89.55,86.33,80.27,87.35,87.94,70.36,89.36,84.96,46.78,84.38,78.08,84.96,82.81,22.33,83.25,67.29,83.35,19.47,82.91,78.03,79.39,87.84,72.85,80.91,25.73,83.98,54.20,85.06,78.22,51.51,86.43,80.96,84.72,19.06,87.30,85.40,84.42,83.98,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part18_tables.csv,25,(c) other,29,52,57,673,861,"1,054",-,-,1,-,-,-,3,-,1,1,3,2,13,27,30,3,9,15,1,2,3,1,1,1,-,3,4,7,7,6,25,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_confidences.csv,77.69,89.26,84.23,83.89,86.33,87.21,78.03,88.67,85.06,80.18,85.55,81.84,82.18,86.08,59.28,83.79,45.83,83.20,64.84,85.94,62.26,79.59,86.87,77.78,83.98,45.83,86.47,45.83,81.93,76.37,44.31,81.35,58.98,82.91,26.39,87.01,69.78,81.20,80.03,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part19_tables.csv,25,(c) other,30,29,52,703,892,"1,106",3,-,1,-,-,-,,3,-,-,1,3,10,13,19,6,3,17,3,1,1,1,1,2,1,-,5,6,7.,2,25,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_confidences.csv,68.07,88.48,79.79,80.62,82.96,85.11,22.08,85.69,75.05,30.32,80.18,71.53,67.53,79.35,30.37,76.03,26.68,72.17,22.78,77.64,54.39,62.74,81.30,46.83,70.51,46.83,78.42,57.18,71.29,69.68,71.88,79.83,71.24,72.66,37.70,82.47,75.00,77.39,79.83,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part1_tables.csv,25,(c) other,20,20,43,20,38,39,-,-,2,1,-,-,-,1,1,-,-,1,9,9,17,4,7,14,-,-,2,1,1,3,4,I,1,1,2,6,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_confidences.csv,71.44,87.99,63.53,77.39,84.52,85.40,82.71,87.55,81.59,34.79,82.81,80.57,79.25,83.59,77.44,80.27,45.19,80.57,54.49,83.45,60.45,58.01,82.62,76.81,78.47,65.67,83.25,78.12,73.73,83.15,40.45,82.23,45.19,81.45,32.20,82.37,78.61,69.97,78.27,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part20_tables.csv,25,"(c) "" other",38,30,42,741,931,"1,158",1,3,1,-,-,-,3,I,2,-,-,2,27,10,22,-,6,10,-,3,3,1,1,1,I,1,1,6,6,4,25,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_confidences.csv,85.06,91.80,86.38,83.25,88.62,91.02,70.12,90.62,83.54,48.71,86.04,84.91,76.95,87.35,42.38,86.13,24.48,85.06,66.75,89.55,84.47,52.83,88.13,67.97,85.50,47.24,88.23,71.88,84.77,75.24,83.06,81.74,76.90,84.47,37.84,85.60,87.16,83.79,84.08,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part21_tables.csv,25,(c) other,27,38,53,768,984,"1,200",1,1,1,-,-,-,4,3,5,1,-,7,13,27,18,-,-,14,-,-,2,4,1,2,1,-,3,3,6,4,25,FILLER,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_confidences.csv,74.85,89.40,79.88,77.59,82.57,85.60,34.20,86.08,81.30,44.73,80.08,65.82,71.63,76.56,23.46,79.20,26.81,75.00,22.55,78.56,72.80,44.82,81.88,46.09,72.31,46.83,73.68,53.66,76.12,68.41,78.96,79.88,70.36,77.29,66.65,80.81,78.71,79.98,82.32,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part22_tables.csv,25,(c) other,43,32,43,822,"1,027","1,226",-,1,-,-,-,-,2,4,2,I,1,1,24,13,19,4,5,12,2,I,1,5,4,1,-,1,1,6,3,7,25,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_confidences.csv,81.74,89.01,83.84,81.49,85.69,87.50,77.54,89.06,80.42,33.13,84.96,76.22,85.06,80.71,47.05,83.40,48.93,86.13,46.14,85.55,78.52,66.70,86.13,74.22,83.84,27.08,83.50,28.47,84.52,75.68,75.15,85.01,82.62,85.25,46.14,86.33,85.11,82.13,83.84,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part23_tables.csv,25,(c) other,42,43,55,864,"1,061","1,262",2,-,2,-,--,-,2,2,2,-,-,-,17,24,22,17,4,14,2,2,2,-,5,2,-,,I,2,6,5,25,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_confidences.csv,77.20,84.57,74.85,70.36,78.22,81.10,48.63,81.40,76.07,29.17,73.63,73.05,71.09,76.76,24.74,75.15,43.65,77.00,43.65,75.83,51.32,48.34,77.49,32.96,73.68,43.65,73.34,63.82,74.32,27.49,51.51,79.59,75.78,74.07,58.54,79.25,79.25,79.79,79.00,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part24_tables.csv,25,(c) other,22,42,46,886,"1,106","1,298",-,2,1,-,-,-,1,2,3,-,-,-,11,17,16,8,17,12,-,2,2,1,I,3,1,-,1,1,2,5,25,FILLER,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_confidences.csv,72.07,87.40,81.15,52.15,85.50,86.43,25.17,86.04,80.66,72.61,83.89,75.93,75.24,86.08,33.72,84.08,20.63,79.44,19.37,83.89,77.73,79.20,83.89,45.73,78.66,45.83,76.71,72.22,82.13,65.19,41.80,83.25,67.77,80.37,45.83,83.30,78.91,77.10,78.71,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part25_tables.csv,25,"(c) "" other",36,22,50,922,"1,142","1,339",-,-,-,-,-,-,-,1,2,-,-,1,19,11,18,5,8,12,-,-,1,4,-,2,2,1,3,6,1,2,25,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_confidences.csv,78.96,84.96,78.08,77.78,80.47,83.64,58.74,81.69,76.95,44.26,80.03,78.91,44.17,79.25,19.81,81.49,19.82,81.93,44.26,81.93,73.78,76.42,82.62,43.14,79.69,32.93,81.10,25.71,79.54,74.71,34.08,83.06,77.49,82.18,50.29,82.86,79.20,79.74,81.98,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part26_tables.csv,25,(c) other,30,36,45,952,"1,187","1,368",-,-,2,-,-,-,-,-,2,,-,-,14,19,25,5,5,9,2,-,1,2,4,2,1,2,1,6,6,2,25,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_confidences.csv,70.85,34.55,76.12,73.54,77.64,79.35,35.72,81.35,75.73,53.27,80.18,73.93,66.80,78.81,40.19,79.30,43.04,76.81,20.67,79.35,74.07,70.95,79.64,60.84,79.59,43.04,79.00,63.62,79.93,65.38,57.52,78.17,57.37,74.66,26.46,79.15,74.56,73.39,75.00,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,26,Gonorrhoea,242,241,285,"7,177","7,312","7,312",-,2,10,-,-,1,16,2,7,6,6,2,44,32,44,23,24,39,20,15,31,25,27,34,42,52,50,66,81,54,26,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_confidences.csv,70.65,84.81,78.03,79.30,81.05,82.91,33.47,79.05,76.22,20.20,76.03,45.09,78.66,77.05,51.95,78.76,70.65,80.08,25.34,78.96,73.83,66.70,80.32,22.40,76.27,34.84,79.44,43.48,78.42,70.90,75.98,78.03,69.24,77.05,43.48,79.93,73.14,76.90,79.83,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part28_tables.csv,25,(c) other,248,242,302,"7,425","7,604","7,604",11,-,6,-,-,-,3,16,9,10,6,4,62,44,53,31,23,51,15,20,31,40,25,26,-,42,57,76,66,51,26,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_confidences.csv,79.05,89.84,83.64,75.15,85.25,88.48,67.33,89.99,71.78,66.55,84.28,80.03,73.29,82.13,19.48,85.30,22.45,80.76,47.44,83.79,76.51,57.62,87.79,63.04,84.47,47.44,82.76,39.72,82.96,76.22,77.44,81.59,79.74,79.79,37.67,88.09,85.16,81.25,85.06,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part29_tables.csv,25,(c) other,34,26,56,"1,039","1,360","1,520",-,-,1,1,:,-,5,2,4,1,1,=,18,13,29,-,2,14,1,2,2,If,-,1,5,-,4,4,7,6,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_confidences.csv,61.87,85.45,80.42,81.35,81.93,85.55,31.35,83.20,74.66,45.17,82.18,70.07,80.96,74.90,74.61,82.96,54.05,81.15,19.67,81.84,51.90,74.66,72.85,25.78,80.42,32.98,74.02,44.02,79.88,69.14,74.71,84.13,70.26,83.79,28.17,81.20,72.31,78.81,80.08,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part2_tables.csv,25,"(c) "" other",15,20,48,35,85,86,-,-,-,-,1,-,2,-,4,1,-,2,6,9,26,3,4,16,-,-,1,-,1,2,I,4,1,3,1,4.,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_confidences.csv,79.54,90.92,85.79,62.70,85.06,90.23,40.06,89.84,83.74,33.72,84.67,74.80,77.78,86.82,71.58,85.11,31.35,84.13,64.40,85.40,72.41,54.39,84.57,31.96,79.93,47.09,85.64,41.04,80.27,76.12,78.03,80.57,49.12,84.08,23.91,86.67,86.18,82.71,84.13,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part30_tables.csv,25,"(c) "" other",29,46,40,"1,080","1,393","1,566",-,-,-,-,1,-,-,5,1,-,-,1,20,18,9,3,12,15,1,1,2,1,-,1,-,5,2,4,4,5,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_confidences.csv,64.65,82.28,76.32,73.39,80.08,80.22,30.66,80.03,72.12,43.51,75.78,65.67,24.77,71.68,17.64,75.34,30.42,73.14,25.34,76.76,68.90,45.61,78.47,56.30,72.90,43.16,73.29,56.25,77.93,37.13,70.02,77.64,74.32,76.90,56.59,80.52,76.12,73.73,76.51,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part31_tables.csv,25,"(c) "" other",24,29,41,"1,104","1,432","1,606",1,-,3,-,-,=,-,-:,-,EO,-,1,14,20,17,-,3,10,2,1,1,3,1,2,3,-,1,1,4,4,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_confidences.csv,88.38,82.32,69.48,84.23,86.28,85.69,80.52,80.76,38.26,85.50,35.16,84.81,22.81,83.69,21.59,85.21,28.39,83.64,42.16,84.72,77.98,32.71,85.79,45.46,86.47,30.86,84.67,47.14,83.84,45.46,79.69,23.79,85.55,25.32,83.59,83.35,77.83,75.49,,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part32_tables.csv,other,23,27,52,"1,130","1,487","1,487",-,1,1,-,-,-,1,-,1,-,-,1,13,14,22,6,3,14,-,2,2,1,3,1,1,3,1,1,1,4,25,FILLER,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_confidences.csv,74.51,85.60,83.25,80.57,84.67,85.06,33.59,85.89,77.78,40.60,82.52,70.56,32.81,80.52,49.07,75.05,38.79,77.93,68.26,79.30,52.69,68.70,81.84,73.97,77.88,44.87,81.25,76.27,76.17,26.61,78.86,83.45,22.60,82.23,69.34,84.77,80.71,78.91,80.13,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part33_tables.csv,25,(c) other,36,23,47,"1,166","1,527","1,688",-,-,1,-,1,,3,-,1,E,1,1,22,13,20,5,6.,10,-,-,1,3,1,5,1,1,1,2,1,5,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_confidences.csv,78.86,89.36,81.25,77.44,86.18,86.33,81.54,88.28,81.49,66.02,85.74,81.20,76.12,86.13,34.67,85.30,46.24,85.45,33.15,85.45,69.24,81.98,87.35,53.61,83.84,46.24,85.94,80.03,85.69,71.24,82.47,85.16,67.38,82.76,33.23,85.35,83.79,83.40,82.62,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part34_tables.csv,25,(c) other,28,36,50,"1,194","1,584","1,737",1,-,3,-,-,-,-,3,2,-,-,1,14,22,16,8,5,9,1,-,1,-,3,3,-,1,1,4,2,7,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_confidences.csv,79.05,89.79,85.01,74.61,86.87,87.16,41.33,88.38,82.28,56.40,80.91,70.75,83.25,83.35,20.02,83.06,46.19,83.59,20.48,85.45,77.49,68.16,85.50,40.01,75.34,46.19,80.57,48.44,82.52,74.66,80.57,84.77,79.64,82.18,41.43,84.81,84.96,82.81,82.03,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,25,(c) other,37,28,36,"1,231","1,613","1,778",-,1,2,-,-,-,3,-,2,-,-,1,19,14,9,3,8,11,2,1,1,1,-,1,2,-,1,7,4,4,25,FILLER,FILLER,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_confidences.csv,75.29,85.55,78.81,76.95,81.54,83.15,53.96,83.84,36.11,54.35,80.42,75.63,64.50,82.71,58.01,78.52,41.58,76.37,39.87,81.49,69.29,71.34,82.86,28.52,76.90,44.53,79.15,36.11,79.30,57.13,71.00,75.68,27.69,74.22,37.70,81.30,76.51,76.56,78.17,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,25,(c) other,25,37,53,"1,256","1,648","1,814",1,-,1,-,-,-,3,3,1,-,-,-,15,19,19,-,3,8,1,2,2,3,1,1,-,2,2,2,7,2,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_confidences.csv,81.74,88.92,82.32,79.79,85.21,88.23,34.47,87.55,81.74,34.47,81.93,81.93,79.93,83.25,29.74,82.47,19.14,78.61,21.75,84.33,58.69,74.41,85.01,37.74,69.92,46.12,84.96,28.54,80.66,73.24,81.98,83.69,82.67,83.06,54.93,84.91,82.86,80.47,82.08,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,25,(c) other,52,35,42,"1,318","1,685","1,843",-,1,-,-,-,-,1,3,3,1,-,1,35,15,16,5,10,12,2,1,-,3,3,2,-,-,8,5,2,3,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_confidences.csv,81.49,90.92,81.40,82.91,83.54,87.50,84.23,88.53,81.30,32.20,81.79,80.18,80.42,84.08,42.92,81.98,26.07,84.62,28.42,85.60,33.28,78.91,85.35,82.03,83.40,46.85,83.69,79.83,79.44,86.08,28.88,86.08,46.85,85.60,32.50,86.33,81.01,83.15,83.15,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,25,(c) other,44,52,48,"1,362","1,716","1,885",2,-,1,-,-,-,3,1,2,1,1,1,20,35,14,14,5,14,-,2,2,1,3,1,1,-,3,2,5,6,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_confidences.csv,77.64,88.77,82.32,84.72,84.57,85.89,23.27,87.26,80.57,28.10,83.79,76.12,54.00,83.89,71.44,82.32,45.95,79.44,48.02,83.94,34.42,73.54,42.82,60.89,81.10,45.95,83.79,79.83,86.08,79.44,46.48,86.23,83.11,83.89,58.79,87.65,83.40,81.64,81.64,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,25,"(c) "" other",54,We,50,"1,416","1,764","1,932",1,2,1,1,-,-,-,3,1,1,1,-,30,20,25,14,14,13,2,-,1,-,1,1,2,1,3,3,2,5,25,FILLER,FILLER,FILLER,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_confidences.csv,79.93,90.53,85.06,83.94,88.38,89.55,64.89,90.09,83.11,71.39,85.69,75.63,81.35,85.11,77.73,83.35,24.93,82.71,36.23,86.52,72.31,79.54,85.50,44.51,81.69,46.97,85.21,76.90,84.86,76.37,31.57,87.45,81.30,81.64,21.96,87.99,80.57,82.86,83.69,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part3_tables.csv,25,(c) other,29,15,71,64,128,139,-,-,1,-,-,-,-,2,3,-,1,1,14,6,33,6,3,16,-,-,1,1,-,1,2,-,3,6,3,9,25,FILLER,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_confidences.csv,74.61,88.57,83.25,82.08,84.96,87.40,50.78,86.57,81.49,55.37,79.44,78.66,79.10,82.28,76.61,85.35,19.24,84.52,75.05,83.69,73.29,73.49,82.91,80.96,83.40,45.58,84.67,28.59,84.28,79.74,44.17,86.28,27.98,84.62,45.58,85.84,84.67,80.62,81.15,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,25,(c) other,39,54,44,"1,455","1,804","1,973",2,1,2,-,1,-,2,-,1,3,1,1,25,30,19,-,14,13,-,2,2,2,-,1,3,2,4,2,3,2,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_confidences.csv,66.99,84.42,75.20,78.32,78.47,81.59,22.56,83.25,75.39,25.12,72.51,71.39,43.36,76.46,29.86,75.54,43.43,75.24,28.10,76.86,27.10,67.38,77.29,32.40,69.73,43.43,74.71,35.13,77.15,64.55,69.38,75.39,62.50,74.02,43.26,78.96,76.03,75.73,76.90,,,,,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,25,(c) other,27,45,50,"1,488","1,846","2,017",1,2,2,-,-,-,-,2,2,-,3,-,23,25,25,1,6,13,1,-,-,-,2,1,1,3,2,I,2,3,25,FILLER,,,,
padded_cdi_ca_1956_wk_prov_dbs_Part42_confidences.csv,75.88,85.30,79.49,71.19,80.57,82.96,45.58,84.18,77.78,42.48,78.56,79.35,41.36,79.30,20.96,80.81,22.56,80.42,44.29,80.27,67.72,48.10,83.40,44.29,78.86,44.29,81.54,42.31,77.93,74.12,69.82,79.10,28.52,75.44,45.41,77.10,78.37,77.10,80.96,,,,,,,,
