cdi_ca_1956_wk_prov_dbs_Part35_tables.csv,26,(d) Gonorrhoea,327,347,289,"9,599","9,660","9,753",10,3,6,3,-,-,3,8,8,3,5,2,45,63,68,46,39,45,26,23,27,26,25,21,76,73,52,89,108,42,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part36_tables.csv,26,(d) Gonorrhoea,270,327,298,"9,869","9,862","10,042",13,10,5,1,3,1,15,3,7,5,3,3,57,45,69,-,46,43,37,26,25,31,26,27,47,76,46,64,89,73,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part37_tables.csv,26,(d) Gonorrhoea,325,300,331,"10,224","10,164","10,314",16,13,5,-,1,-,5,15,11,2,5.,6,59,57,55,53,30,69,27,37,27,19,31,23,61,47,59,83,64,65,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part38_tables.csv,26,(d) Gonorrhoea,291,325,305,"10,515","10,458","10,620",15,16,8,1,-,1,12,5,10,8,2,4,57,59,76,51,53,43,19,27,32,16,19,30,63,61,49,49,83,48,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part39_tables.csv,26,(d) Gonorrhoea,328,291,322,"10,843","10,767","10,998",9,15,6,3,1,1,6,12,9,3,8,3,66,57,93,33,51,52,34,19,27,23,16,24,71,63,50,80,49,58,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part40_tables.csv,26,(d) Gonorrhoea,291,328,276,"11,134","11,033","11,283",14,9,7,-,3,1,9,6,11,6,3,4,64,66,63,-,33,40,30,34,27,21,23,33,64,71,54,83,80,39,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part41_tables.csv,26,(d) Gonorrhoea,250,315,289,"11,408","11,276","11,533",13,14,8,-,-,2,10,9,8,1,6,4,54,64,53,33,24,42,30,30,28,14,21,25,62,64,43,33,83,57,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part42_tables.csv,26,(d) Gonorrhoea,371,250,280,"11,779","11,531","11,816",2,13,7,1,-,-,17,10,10,7,1,3,67,54,53,50,33,50,37,30,25,21,14,27,72,62,49,97,33,70,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part43_tables.csv,26,(d) Gonorrhoea,317,371,298,"12,096","11,818","12,061",6,2,3,1,1,-,19,17,7,2,7,3,46,67,69,52,50,58,26,37,23,23,21,26,62,72,50,80,97,56,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part44_tables.csv,26,(d) Gonorrhoea,326,317,329,"12,422","12,181","12,352",13,6,5,2,1,-,8,19,10,4,2,3,62,46,69,44,52,47,31,26,21,32,23,26,71,62,51,59,80,81,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part45_tables.csv,26,(d) Gonorrhoea,340,326,259,"12,424","12,387","12,614",22,13,5,1,2,-,13,8,5,1,4,1,34,62,78,55,44,41,39,31,22,40,32,19,56,71,45,79,5.9,32,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part46_tables.csv,26,(d) Gonorrhoea,260,340,301,"13,022","12,628","12,902",19,22,5,-,1,1,8,13,5,6,1,3,54,34,68,-,55,54,23,39,27,24,40,28,58,56,56,68,79,53,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part47_tables.csv,26,(d) Gonorrhoea,243,311,326,"13,316","12,954","13,203",6,19,6,3,-,-,8,8,9,4,6,2,34,54,93,-,51,55,31,23,20,15,24,20,58,58,50,84,68,59,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part48_tables.csv,26,(d) Gonorrhoea,296,288,296,"13,657","13,241","13,465",6,6,3,3,3,-,16,8,12,3,4,3,61,34,67,35,45,45,35,31,24,17,15,19,52,58,54,68,84,48,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part49_tables.csv,26,(d) Gonorrhoea,247,296,302,"13,904","13,506","13,506",10,6,6,I,3,-,10,16,6.,2,3,4,46,61,68,-,35,50,27,35,20,31,17,28,56,52,49,65,68,69,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part50_tables.csv,26,(d) Gonorrhoea,228,247,273,"14,132","13,773","13,944",9,10,5,-,-,-,6,10,6,1,2,4,25,46,57,-,-,43,29,27,22,16,31,27,70,56,60,72,65,41,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part51_tables.csv,26,(d) Gonorrhoea,240,271,218,"14,462","14,022","14,266",2,9,2,4,-,-,2,6,7,I,1,-,54,25,24,I,43,38,25,29,23,25,16,16,42,70,32,86,72,42,26,,,,,
cdi_ca_1956_wk_prov_dbs_Part52_tables.csv,26,(d) Gonorrhoea,125,283,213,"14,632","14,230","14,416",6,2,3,-,4,1,2,2,4,-,-,5,20,54,21,32,43,40,13,25,21,17,25,20,35,42,38,-,86,28,26,,,,,
